"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-06-20,1529452800,181,16,2,5,2.505,7.34180684958119
2018-06-20,1529452800,181,16,3,7,2.505,7.5698890213971
2018-07-25,1532476800,181,16,3,6,2.505,6.42903569314512
2018-08-21,1534809600,181,16,2,8,2.505,5.66311473448877
2018-08-21,1534809600,181,16,3,10,2.505,5.68066570849624
2018-09-20,1537401600,181,16,2,9,2.505,10.566597666184
2018-09-20,1537401600,181,16,3,19,2.505,10.4669088614173
2018-05-25,1527206400,181,17,2,12,3.505,12.5630494949291
2018-05-25,1527206400,181,17,4,10,3.505,12.5439510156866
2018-06-20,1529452800,181,17,2,4,3.505,7.22851928003365
2018-06-20,1529452800,181,17,4,6,3.505,7.50666777094011
2018-07-25,1532476800,181,17,2,19,3.505,6.39631934973295
2018-08-21,1534809600,181,17,2,7,3.505,5.64081437914865
2018-08-21,1534809600,181,17,4,6,3.505,5.81222911932855
2018-09-20,1537401600,181,17,2,11,3.505,10.0683600976481
2018-09-20,1537401600,181,17,4,12,3.505,9.8555174190551
2018-07-25,1532476800,181,17,4,8,3.505,6.43670728095458
2018-08-21,1534809600,181,17,2,5,3.505,5.64081437914865
2018-08-21,1534809600,181,17,4,4,3.505,5.81222911932855
2018-09-20,1537401600,181,17,2,7,3.505,10.0683600976481
2018-09-20,1537401600,181,17,4,21,3.505,9.8555174190551
2018-08-21,1534809600,180,21,1,7,14.902,5.58973806619179
2018-09-20,1537401600,180,21,1,6,14.902,7.79482161306078
2018-09-20,1537401600,180,21,10,11,14.902,8.14654777059332
2018-05-22,1526947200,92,49,2,6,3.959,7.56115923650214
2018-05-22,1526947200,92,49,3,7,3.959,7.56993404138484
2018-06-19,1529366400,92,49,2,6,3.959,7.19487843525712
2018-06-19,1529366400,92,49,3,8,3.959,7.20058642400545
2018-07-24,1532390400,92,49,2,9,3.959,7.78945832280442
2018-07-24,1532390400,92,49,3,9,3.959,7.82655115472153
2018-08-20,1534723200,92,49,2,6,3.959,9.02498868526891
2018-08-20,1534723200,92,49,3,41,3.959,8.50230844662292
2018-05-22,1526947200,92,51,2,5,4.892,7.47456942917779
2018-05-22,1526947200,92,51,5,12,4.892,7.55703149479814
2018-06-19,1529366400,92,51,2,5,4.892,7.16673730494222
2018-06-19,1529366400,92,51,5,5,4.892,7.21303104000981
2018-07-24,1532390400,92,51,2,8,4.892,7.71134909882676
2018-07-24,1532390400,92,51,5,8,4.892,7.9853061834001
2018-08-20,1534723200,92,51,2,6,4.892,9.24640517041553
2018-08-20,1534723200,92,51,5,6,4.892,7.8886605479056
2018-05-22,1526947200,93,58,1,5,11.174,7.21406422599102
2018-05-22,1526947200,93,58,9,5,11.174,7.43613418308087
2018-06-20,1529452800,93,58,9,6,11.174,7.35392268325086
2018-07-24,1532390400,93,58,1,6,11.174,7.04486319591524
2018-07-24,1532390400,93,58,9,9,11.174,7.82569259172305
2018-08-20,1534723200,93,58,1,9,11.174,7.39534561944311
2018-08-20,1534723200,93,58,9,5,11.174,7.62114814278902
2018-05-22,1526947200,93,62,1,5,17.513,7.13190138412756
2018-05-22,1526947200,93,62,10,9,17.513,7.39687766326824
2018-06-20,1529452800,93,62,10,90,17.513,7.56223562348168
2018-07-24,1532390400,93,62,1,5,17.513,6.90816295900731
2018-07-24,1532390400,93,62,10,11,17.513,8.11256177257746
2018-08-20,1534723200,93,62,1,11,17.513,7.29221073925146
2018-08-20,1534723200,93,62,10,6,17.513,8.06592561275465
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,10,9,17.294,5.17683429279714
2018-06-22,1529625600,246,107,1,5,17.294,4.38322740592412
2018-06-22,1529625600,246,107,10,8,17.294,4.65058428744669
2018-07-27,1532649600,246,107,1,6,17.294,4.39475070379558
2018-07-27,1532649600,246,107,10,6,17.294,5.22500067745568
2018-08-23,1534982400,246,107,1,5,17.294,4.77567846246529
2018-08-23,1534982400,246,107,10,5,17.294,4.84209431306226
2018-09-17,1537142400,246,107,1,6,17.294,4.72713190902141
2018-09-17,1537142400,246,107,10,9,17.294,5.1781994443445
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,4,10,17.294,4.00747785533895
2018-06-21,1529539200,246,107,1,6,17.294,4.41418842456187
2018-06-21,1529539200,246,107,4,7,17.294,4.41487418356701
2018-07-26,1532563200,246,107,1,5,17.294,4.44889701611828
2018-07-26,1532563200,246,107,4,8,17.294,4.45622117695166
2018-08-23,1534982400,246,107,1,6,17.294,4.77567846246529
2018-08-23,1534982400,246,107,4,19,17.294,4.77574940305203
2018-09-18,1537228800,246,107,1,6,17.294,4.70582426714827
2018-09-18,1537228800,246,107,4,13,17.294,4.71892690256936
2018-05-24,1527120000,246,107,1,5,17.294,4.0072468436847
2018-05-24,1527120000,246,107,6,4,17.294,4.19700882048346
2018-06-22,1529625600,246,107,1,5,17.294,4.38322740592412
2018-06-22,1529625600,246,107,6,6,17.294,4.51635469289613
2018-07-26,1532563200,246,107,1,5,17.294,4.44889701611828
2018-07-26,1532563200,246,107,6,7,17.294,4.46474768978078
2018-08-23,1534982400,246,107,1,5,17.294,4.77567846246529
2018-08-23,1534982400,246,107,6,6,17.294,4.77599860460032
2018-09-17,1537142400,246,107,1,9,17.294,4.72713190902141
2018-09-17,1537142400,246,107,6,8,17.294,4.85077634948539
