"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-05-22,1526947200,93,58,1,5,11.174,7.38419203116791
2018-05-22,1526947200,93,58,9,5,11.174,7.59371778258355
2018-06-20,1529452800,93,58,9,6,11.174,9.94775382423541
2018-07-24,1532390400,93,58,1,6,11.174,7.94850257079815
2018-07-24,1532390400,93,58,9,9,11.174,8.85229746927507
2018-08-20,1534723200,93,58,1,9,11.174,8.12291091278894
2018-08-20,1534723200,93,58,9,5,11.174,8.43066300149076
2018-05-22,1526947200,93,62,1,5,17.513,7.29103157937061
2018-05-22,1526947200,93,62,10,9,17.513,7.57179395804997
2018-06-20,1529452800,93,62,10,90,17.513,10.3056718216976
2018-07-24,1532390400,93,62,1,5,17.513,7.79325910116313
2018-07-24,1532390400,93,62,10,11,17.513,9.17565557756461
2018-08-20,1534723200,93,62,1,11,17.513,8.02467366156634
2018-08-20,1534723200,93,62,10,6,17.513,8.9012519310927
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,10,9,17.294,5.17683429279714
2018-06-22,1529625600,246,107,1,5,17.294,4.4082271415391
2018-06-22,1529625600,246,107,10,8,17.294,4.65435505248024
2018-07-27,1532649600,246,107,1,6,17.294,4.688347416959
2018-07-27,1532649600,246,107,10,6,17.294,5.57680141355377
2018-08-23,1534982400,246,107,1,5,17.294,5.21186439073063
2018-08-23,1534982400,246,107,10,5,17.294,5.28040845892974
2018-09-17,1537142400,246,107,1,6,17.294,5.10273457621224
2018-09-17,1537142400,246,107,10,9,17.294,5.58598776478902
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,4,10,17.294,4.00747785533895
2018-06-21,1529539200,246,107,1,6,17.294,4.43373801317648
2018-06-21,1529539200,246,107,4,7,17.294,4.43047611042857
2018-07-26,1532563200,246,107,1,5,17.294,4.757700025948
2018-07-26,1532563200,246,107,4,8,17.294,4.76574086860637
2018-08-23,1534982400,246,107,1,6,17.294,5.21186439073063
2018-08-23,1534982400,246,107,4,19,17.294,5.21194033353822
2018-09-18,1537228800,246,107,1,6,17.294,5.07482536704629
2018-09-18,1537228800,246,107,4,13,17.294,5.08902394358302
2018-05-24,1527120000,246,107,1,5,17.294,4.0072468436847
2018-05-24,1527120000,246,107,6,4,17.294,4.19700882048346
2018-06-22,1529625600,246,107,1,5,17.294,4.4082271415391
2018-06-22,1529625600,246,107,6,6,17.294,4.5284223233466
2018-07-26,1532563200,246,107,1,5,17.294,4.757700025948
2018-07-26,1532563200,246,107,6,7,17.294,4.77500634588068
2018-08-23,1534982400,246,107,1,5,17.294,5.21186439073063
2018-08-23,1534982400,246,107,6,6,17.294,5.21220499649644
2018-09-17,1537142400,246,107,1,9,17.294,5.10273457621224
2018-09-17,1537142400,246,107,6,8,17.294,5.23677181263338
