"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-08-17,1534464000,96,67,1,8.2,30.324,6.94975369697204
2018-05-24,1527120000,181,58,1,9.2,84.878,5.97729422224802
2018-05-24,1527120000,181,58,2,6.1,84.878,6.25776692686486
2018-05-24,1527120000,181,58,10,4.6,84.878,6.41481074126204
2018-05-21,1526860800,96,67,1,6.5,30.324,7.13007057129289
2018-05-21,1526860800,96,67,9,5.7,30.324,7.12584778739256
2018-08-16,1534377600,193,67,1,5.9,57.466,5.05671732753399
2018-05-24,1527120000,58,83,6,4.9,107.756,7.17786087989225
2018-08-16,1534377600,165,58,1,6.2,20.957,7.85101292422041
2018-08-13,1534118400,45,89,1,5.2,101.037,5.97141070102225
2018-08-16,1534377600,176,70,1,5.7,92.04,5.41052304470213
2018-08-17,1534464000,124,61,1,8.9,26.61,6.68183520247112
2018-05-22,1526947200,148,61,1,7,21.032,7.11524990038015
2018-05-22,1526947200,148,61,4,6,21.032,7.24870051271864
2018-05-22,1526947200,148,61,8,5.6,21.032,7.32076341591892
2018-08-16,1534377600,148,62,1,6.2,22.698,4.87875286125927
2018-08-16,1534377600,148,62,1,5.8,22.698,4.87875286125927
2018-08-16,1534377600,148,62,5,7.9,22.698,6.05874083703384
2018-08-16,1534377600,148,62,8,7.4,22.698,6.17125169810606
2018-08-13,1534118400,52,89,1,5.8,111.104,5.95434175920673
2018-08-13,1534118400,52,89,1,9.5,111.104,5.95434175920673
2018-08-13,1534118400,52,89,2,9,111.104,6.34860316495178
2018-08-13,1534118400,52,89,4,4.7,111.104,6.8170757003827
2018-08-13,1534118400,52,89,9,3.7,111.104,7.39607958166744
2018-08-13,1534118400,52,89,10,4.8,111.104,7.7660060924245
2018-08-13,1534118400,33,96,1,5.1,18.224,6.04214301347383
2018-08-16,1534377600,189,74,1,5.9,177.701,4.47916636403534
2018-08-13,1534118400,45,96,1,18.4,63.275,5.94289394939551
2018-08-13,1534118400,45,96,1,5.5,63.275,5.94289394939551
2018-05-21,1526860800,97,79,1,5.1,141.192,6.23053847448318
2018-05-21,1526860800,97,79,1,10,141.192,6.23053847448318
2018-05-21,1526860800,97,79,6,4.7,141.192,6.60034356769756
2018-05-21,1526860800,97,79,10,4.2,141.192,6.37133371128584
2018-08-16,1534377600,217,76,1,9.2,68.871,4.64260574517539
2018-08-16,1534377600,217,76,1,6.3,68.871,4.64260574517539
2018-08-16,1534377600,212,77,1,6.3,142.43,5.09418396177352
2018-08-16,1534377600,212,77,1,10.4,142.43,5.09418396177352
2018-08-16,1534377600,212,77,2,8.6,142.43,5.3279941312212
2018-08-16,1534377600,212,77,3,5.6,142.43,5.328429324436
2018-08-16,1534377600,212,77,10,5.5,142.43,5.36837706022197
2018-08-16,1534377600,212,77,10,5.2,142.43,5.36837706022197
2018-05-24,1527120000,180,78,1,5.8,195.3,4.66750680061523
2018-05-24,1527120000,180,78,5,5.9,195.3,5.01700833410723
2018-05-24,1527120000,180,78,10,4.7,195.3,5.05056050315034
2018-08-13,1534118400,58,94,1,5.9,106.864,6.10761844654917
2018-05-24,1527120000,58,94,6,4.3,106.864,7.24284473108128
2018-08-16,1534377600,124,78,1,6.4,162.975,5.33995580553892
2018-08-16,1534377600,147,78,1,5.6,160.868,4.63435571873561
2018-05-22,1526947200,147,78,1,10.7,160.868,6.18231251792167
2018-05-22,1526947200,147,78,5,5.3,160.868,6.40493226455874
2018-05-22,1526947200,147,78,10,4.2,160.868,6.42430813968531
2018-08-14,1534204800,77,89,1,5.6,138.518,5.26191524841124
2018-08-14,1534204800,77,89,1,5.5,138.518,5.26191524841124
2018-08-13,1534118400,51,101,1,5.9,40.324,6.12163194091409
2018-08-16,1534377600,230,80,1,8.8,17.601,4.90267939312616
2018-08-16,1534377600,230,80,6,8.2,17.601,5.63483308724244
2018-05-23,1527033600,230,80,2,6.2,17.601,7.38690687285271
2018-05-23,1527033600,230,80,6,6.1,17.601,7.3947021519416
2018-08-14,1534204800,64,99,1,8.7,96.126,6.32143428447307
2018-08-14,1534204800,59,101,1,6,63.287,6.21578283244162
2018-08-14,1534204800,59,101,1,5.6,63.287,6.21578283244162
2018-05-24,1527120000,58,101,10,4.5,60.542,7.72834391682409
2018-08-14,1534204800,97,90,1,6.9,138.647,3.93317441194085
2018-08-14,1534204800,97,90,1,5.2,138.647,3.93317441194085
2018-08-14,1534204800,97,90,2,6,138.647,3.83823680749629
2018-08-14,1534204800,97,90,3,6.2,138.647,3.80014944312279
2018-08-14,1534204800,97,90,10,2.9,138.647,3.28057922160951
2018-08-14,1534204800,97,90,10,3.4,138.647,3.28057922160951
2018-05-21,1526860800,97,91,1,5.5,136.241,3.99018472307944
2018-05-21,1526860800,97,91,5,4.6,136.241,3.87585259886691
2018-05-21,1526860800,97,91,10,4.9,136.241,3.10004338643921
2018-08-14,1534204800,84,95,1,5.2,120.319,4.93866673423327
2018-05-22,1526947200,146,85,1,5.6,184.184,4.85481405121391
2018-05-22,1526947200,146,85,1,5.4,184.184,4.85481405121391
2018-05-22,1526947200,146,85,5,5,184.184,4.83166013509617
2018-05-22,1526947200,146,85,10,4.8,184.184,4.83079793411889
2018-08-16,1534377600,146,85,1,5.1,184.184,4.1026914914255
2018-08-16,1534377600,146,85,1,6,184.184,4.1026914914255
2018-08-16,1534377600,146,85,2,7.9,184.184,5.10883774040849
2018-08-16,1534377600,146,85,2,5.6,184.184,5.10883774040849
2018-08-16,1534377600,146,85,10,4.6,184.184,5.21578795087407
2018-08-16,1534377600,146,85,10,4.1,184.184,5.21578795087407
2018-08-14,1534204800,56,105,1,8.1,15.142,7.23865559848491
2018-08-14,1534204800,56,105,7,10.6,15.142,8.162239282683
2018-08-14,1534204800,56,105,9,10.3,15.142,8.48059607960749
2018-08-16,1534377600,231,85,1,6.7,115.209,4.34712228525314
2018-08-14,1534204800,61,104,1,16.3,8.031,6.59264878777321
2018-08-14,1534204800,62,104,2,26.1,7.898,6.4117111833184
2018-08-14,1534204800,62,104,8,21.7,7.898,8.43781072035199
2018-05-24,1527120000,179,89,1,6.5,152.877,4.2043157009175
2018-05-24,1527120000,179,89,5,5.8,152.877,4.20727792516118
2018-05-24,1527120000,179,89,10,4.9,152.877,4.21328195443493
2018-05-23,1527033600,222,89,1,6.4,196.068,4.71761450171471
2018-05-23,1527033600,222,89,1,5.9,196.068,4.71761450171471
2018-05-23,1527033600,222,89,5,8.5,196.068,4.6984232540126
2018-05-23,1527033600,222,89,10,4.8,196.068,4.66383016828331
2018-08-14,1534204800,69,104,1,6.5,10.692,5.9274193517922
2018-05-23,1527033600,209,93,1,6.2,149.854,3.59145769834868
2018-05-23,1527033600,209,93,6,5.4,149.854,3.48301773556159
2018-05-23,1527033600,209,93,10,4.3,149.854,3.5984185160487
2018-05-21,1526860800,98,97,1,5.6,106.437,3.83219185096095
2018-05-21,1526860800,98,97,5,4.8,106.437,4.57289161204244
2018-05-21,1526860800,98,97,10,4.9,106.437,5.00550868309801
2018-08-14,1534204800,90,101,1,6.3,95.4,5.42740463060909
2018-08-15,1534291200,145,94,1,4.2,131.193,3.57779163095984
2018-08-15,1534291200,145,94,1,5.1,131.193,3.57779163095984
2018-08-15,1534291200,145,94,2,6,131.193,3.98581369154272
2018-08-15,1534291200,145,94,3,5.6,131.193,4.15469912695698
2018-08-15,1534291200,145,94,9,3.2,131.193,4.19429670728277
2018-08-15,1534291200,145,94,10,3,131.193,4.19717389377183
2018-05-22,1526947200,145,94,1,4.7,131.193,3.89660272048786
2018-05-22,1526947200,145,94,5,4.7,131.193,4.2956021388818
2018-05-22,1526947200,145,94,10,4.2,131.193,4.4780463213101
2018-08-14,1534204800,83,106,1,5.8,38.696,5.7461556934868
2018-08-14,1534204800,83,106,3,6,38.696,5.88675402468652
2018-08-14,1534204800,83,106,5,6.8,38.696,5.87010981689673
2018-08-14,1534204800,83,106,9,3.2,38.696,6.02730051468825
2018-08-14,1534204800,83,106,10,3.3,38.696,6.0496136029542
2018-08-14,1534204800,83,106,10,3.3,38.696,6.0496136029542
2018-08-14,1534204800,98,103,1,5.3,62.993,4.90945785713848
2018-08-14,1534204800,98,103,1,5.4,62.993,4.90945785713848
2018-05-21,1526860800,97,103,1,6.2,62.233,5.97378220845712
2018-05-21,1526860800,97,103,5,4.4,62.233,6.51606251267367
2018-05-21,1526860800,97,103,10,4,62.233,6.64977824271773
2018-05-23,1527033600,207,100,1,9.5,89.568,3.32916624756763
2018-05-23,1527033600,207,100,5,4,89.568,3.55285692421603
2018-05-23,1527033600,207,100,10,4.3,89.568,3.89442084269831
2018-08-15,1534291200,207,100,1,4.8,89.568,3.49152469425462
2018-08-14,1534204800,123,101,1,5.2,74.22,3.82453617930878
2018-08-15,1534291200,177,101,1,4.6,51.167,3.34727724293771
2018-05-24,1527120000,177,101,1,6.1,51.167,3.30317584484874
2018-05-24,1527120000,177,101,1,6.1,51.167,3.30317584484874
2018-05-24,1527120000,177,101,5,4.7,51.167,3.45986290994915
2018-05-24,1527120000,177,101,9,4.4,51.167,3.84456325264182
2018-08-16,1534377600,233,98,1,5.4,63.904,4.21794857174973
2018-08-16,1534377600,233,98,2,7,63.904,4.54243945569033
2018-08-16,1534377600,233,98,3,14.8,63.904,4.70286522613605
2018-08-16,1534377600,233,98,5,6.3,63.904,4.85892678625532
2018-08-16,1534377600,233,98,9,4.3,63.904,5.06503101860289
2018-08-16,1534377600,233,98,10,3.6,63.904,5.18483784617274
2018-05-21,1526860800,97,106,1,7.9,31.493,6.74784132570494
2018-05-21,1526860800,97,106,9,5.2,31.493,6.44550664219423
2018-08-14,1534204800,98,107,1,8.4,19.091,4.91455875817337
2018-08-15,1534291200,197,104,1,5.1,46.59,3.58565057467786
2018-08-15,1534291200,197,104,2,5.4,46.59,3.71467558579752
2018-08-15,1534291200,197,104,4,6.4,46.59,3.88760827263468
2018-08-15,1534291200,197,104,5,14.9,46.59,3.98196152673336
2018-08-15,1534291200,197,104,9,3.7,46.59,4.25786174673703
2018-08-15,1534291200,197,104,10,3.1,46.59,4.32128445027047
2018-08-14,1534204800,110,105,1,5.6,39.755,4.46451849711593
2018-08-15,1534291200,157,102,1,4.5,71.424,3.21829747917945
2018-05-22,1526947200,144,102,1,5.7,66.857,3.77744504476141
2018-05-22,1526947200,144,102,5,4.4,66.857,4.25556982008857
2018-05-22,1526947200,144,102,10,3.9,66.857,4.82805853607715
2018-08-15,1534291200,144,102,1,4.4,66.857,3.50036816598731
2018-05-23,1527033600,209,107,1,8.3,43.503,3.53142991116329
2018-05-23,1527033600,209,107,6,5.6,43.503,3.63464710062544
2018-05-23,1527033600,209,107,10,4.5,43.503,3.93932259612484
2018-08-14,1534204800,123,107,1,4.4,21.421,4.31836497227778
2018-08-14,1534204800,123,107,5,6.1,21.421,4.33301374869188
2018-08-14,1534204800,123,107,8,6.2,21.421,4.09950371249579
2018-05-24,1527120000,176,109,1,5.2,31.785,3.89792239730014
2018-05-24,1527120000,176,109,10,4.6,31.785,4.63989636045881
2018-08-15,1534291200,242,103,1,7.1,33.095,4.60189403383993
2018-08-14,1534204800,131,107,1,4.5,23.498,3.91201410820941
2018-08-14,1534204800,131,107,1,4.7,23.498,3.91201410820941
2018-08-15,1534291200,223,108,1,5.2,34.369,4.49753360953764
2018-08-14,1534204800,143,108,1,5.2,8.264,3.61123056791257
2018-05-22,1526947200,143,108,2,6.1,8.264,4.83622307001497
2018-05-22,1526947200,143,108,8,5.7,8.264,5.14357634529006
2018-05-22,1526947200,143,108,8,6.3,8.264,5.14357634529006
2018-08-15,1534291200,166,112,1,5,17.575,9.41314192459686
2018-08-15,1534291200,166,112,1,4.9,17.575,9.41314192459686
2018-08-15,1534291200,249,108,1,7.4,20.493,4.18898525822442
2018-08-15,1534291200,249,108,1,6.1,20.493,4.18898525822442
2018-08-15,1534291200,249,108,2,8.2,20.493,4.19013122154865
2018-08-15,1534291200,249,108,7,2.6,20.493,4.70588474854594
2018-08-15,1534291200,249,108,10,2.2,20.493,5.54632788407616
2018-08-15,1534291200,241,110,1,5.1,23.917,4.72613191959681
2018-08-15,1534291200,228,117,1,5.9,35.354,4.38563392890501
2018-08-15,1534291200,228,117,1,6.2,35.354,4.38563392890501
2018-08-15,1534291200,228,117,3,5.4,35.354,4.44101215180126
2018-08-15,1534291200,228,117,6,5.8,35.354,4.26199267167249
2018-08-15,1534291200,228,117,9,3.1,35.354,3.87821637559682
2018-08-15,1534291200,228,117,10,3,35.354,3.77692799702345
2018-08-15,1534291200,221,122,1,4.9,23.466,4.65048833575565
2018-08-15,1534291200,236,120,1,15.2,18.642,4.2563565330056
