"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-09-20,1537401600,181,17,4,21,3.505,12.0436525321566
2018-08-21,1534809600,180,21,1,7,14.902,9.43081977311522
2018-09-20,1537401600,180,21,1,6,14.902,9.93937555904267
2018-09-20,1537401600,180,21,10,11,14.902,10.3405800473411
2018-05-22,1526947200,92,49,2,6,3.959,19.709992557182
2018-05-22,1526947200,92,49,3,7,3.959,19.7105309780454
2018-06-19,1529366400,92,49,2,6,3.959,21.1543047043961
2018-06-19,1529366400,92,49,3,8,3.959,21.1859132832615
2018-07-24,1532390400,92,49,2,9,3.959,19.9738242372405
2018-07-24,1532390400,92,49,3,9,3.959,20.0594822672429
2018-08-20,1534723200,92,49,2,6,3.959,21.8799341382692
2018-08-20,1534723200,92,49,3,41,3.959,21.7199467442697
2018-05-22,1526947200,92,51,2,5,4.892,19.6600394701818
2018-05-22,1526947200,92,51,5,12,4.892,19.7886965906946
2018-06-19,1529366400,92,51,2,5,4.892,20.5488286155742
2018-06-19,1529366400,92,51,5,5,4.892,20.7400589715689
2018-07-24,1532390400,92,51,2,8,4.892,19.6801156562287
2018-07-24,1532390400,92,51,5,8,4.892,20.527691958705
2018-08-20,1534723200,92,51,2,6,4.892,21.404021026683
2018-08-20,1534723200,92,51,5,6,4.892,20.9133268072037
2018-05-22,1526947200,93,58,1,5,11.174,18.020517018158
2018-05-22,1526947200,93,58,9,5,11.174,18.8014437298989
2018-06-20,1529452800,93,58,9,6,11.174,20.0821305043064
2018-07-24,1532390400,93,58,1,6,11.174,18.1590876309201
2018-07-24,1532390400,93,58,9,9,11.174,19.9323239939986
2018-08-20,1534723200,93,58,1,9,11.174,19.3836913240375
2018-08-20,1534723200,93,58,9,5,11.174,20.7990324270213
2018-05-22,1526947200,93,62,1,5,17.513,17.4477991095046
2018-05-22,1526947200,93,62,10,9,17.513,18.4466098289704
2018-06-20,1529452800,93,62,10,90,17.513,20.5274136533262
2018-07-24,1532390400,93,62,1,5,17.513,17.8518748725764
2018-07-24,1532390400,93,62,10,11,17.513,19.8992911464302
2018-08-20,1534723200,93,62,1,11,17.513,19.4927997654304
2018-08-20,1534723200,93,62,10,6,17.513,21.1241458600853
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,10,9,17.294,5.17683429279714
2018-06-22,1529625600,246,107,1,5,17.294,4.42252667198773
2018-06-22,1529625600,246,107,10,8,17.294,4.6562340685341
2018-07-27,1532649600,246,107,1,6,17.294,5.26398252986837
2018-07-27,1532649600,246,107,10,6,17.294,6.24466792942258
2018-08-23,1534982400,246,107,1,5,17.294,6.22652578385896
2018-08-23,1534982400,246,107,10,5,17.294,6.29812939223484
2018-09-17,1537142400,246,107,1,6,17.294,5.95022038396564
2018-09-17,1537142400,246,107,10,9,17.294,6.50384026812389
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,4,10,17.294,4.00747785533895
2018-06-21,1529539200,246,107,1,6,17.294,4.4442117541621
2018-06-21,1529539200,246,107,4,7,17.294,4.43881344835972
2018-07-26,1532563200,246,107,1,5,17.294,5.36766674485989
2018-07-26,1532563200,246,107,4,8,17.294,5.3772387218487
2018-08-23,1534982400,246,107,1,6,17.294,6.22652578385896
2018-08-23,1534982400,246,107,4,19,17.294,6.22661264060298
2018-09-18,1537228800,246,107,1,6,17.294,5.90352419749252
2018-09-18,1537228800,246,107,4,13,17.294,5.92032938584452
2018-05-24,1527120000,246,107,1,5,17.294,4.0072468436847
2018-05-24,1527120000,246,107,6,4,17.294,4.19700882048346
2018-06-22,1529625600,246,107,1,5,17.294,4.42252667198773
2018-06-22,1529625600,246,107,6,6,17.294,4.53484290119377
2018-07-26,1532563200,246,107,1,5,17.294,5.36766674485989
2018-07-26,1532563200,246,107,6,7,17.294,5.38794711246737
2018-08-23,1534982400,246,107,1,5,17.294,6.22652578385896
2018-08-23,1534982400,246,107,6,6,17.294,6.22691050011781
2018-09-17,1537142400,246,107,1,9,17.294,5.95022038396564
2018-09-17,1537142400,246,107,6,8,17.294,6.10795359534677
