"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2018-08-21,1534809600,181,17,4,4,3.505,6.64827348373365
2018-09-20,1537401600,181,17,2,7,3.505,10.7059213405591
2018-09-20,1537401600,181,17,4,21,3.505,10.498626579647
2018-08-21,1534809600,180,21,1,7,14.902,6.37378889223328
2018-09-20,1537401600,180,21,1,6,14.902,8.46069178805919
2018-09-20,1537401600,180,21,10,11,14.902,8.80997413332807
2018-05-22,1526947200,92,49,2,6,3.959,9.25129734241636
2018-05-22,1526947200,92,49,3,7,3.959,9.26046413951553
2018-06-19,1529366400,92,49,2,6,3.959,7.65855838835705
2018-06-19,1529366400,92,49,3,8,3.959,7.66290304454742
2018-07-24,1532390400,92,49,2,9,3.959,10.621314686432
2018-07-24,1532390400,92,49,3,9,3.959,10.6568559203879
2018-08-20,1534723200,92,49,2,6,3.959,10.5259268821101
2018-08-20,1534723200,92,49,3,41,3.959,10.0467004813254
2018-05-22,1526947200,92,51,2,5,4.892,9.18383830139646
2018-05-22,1526947200,92,51,5,12,4.892,9.27766086533666
2018-06-19,1529366400,92,51,2,5,4.892,7.69545385992387
2018-06-19,1529366400,92,51,5,5,4.892,7.73327155911829
2018-07-24,1532390400,92,51,2,8,4.892,10.4553937489982
2018-07-24,1532390400,92,51,5,8,4.892,10.8031272247899
2018-08-20,1534723200,92,51,2,6,4.892,10.6529605545802
2018-08-20,1534723200,92,51,5,6,4.892,9.40684003580827
2018-05-22,1526947200,93,58,1,5,11.174,8.86205543793039
2018-05-22,1526947200,93,58,9,5,11.174,9.13713483896572
2018-06-20,1529452800,93,58,9,6,11.174,8.17463387647877
2018-07-24,1532390400,93,58,1,6,11.174,9.25214044400491
2018-07-24,1532390400,93,58,9,9,11.174,10.3240536191151
2018-08-20,1534723200,93,58,1,9,11.174,8.73498356668279
2018-08-20,1534723200,93,58,9,5,11.174,9.15221335162641
2018-05-22,1526947200,93,62,1,5,17.513,8.7428934421041
2018-05-22,1526947200,93,62,10,9,17.513,9.08380843611667
2018-06-20,1529452800,93,62,10,90,17.513,8.18439002614468
2018-07-24,1532390400,93,62,1,5,17.513,8.96916208148468
2018-07-24,1532390400,93,62,10,11,17.513,10.5923036244349
2018-08-20,1534723200,93,62,1,11,17.513,8.67110793478787
2018-08-20,1534723200,93,62,10,6,17.513,9.61765999818454
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,10,9,17.294,5.17683429279714
2018-06-22,1529625600,246,107,1,5,17.294,4.47685943072429
2018-06-22,1529625600,246,107,10,8,17.294,4.66533992948825
2018-07-27,1532649600,246,107,1,6,17.294,5.13821987624397
2018-07-27,1532649600,246,107,10,6,17.294,6.12007579547935
2018-08-23,1534982400,246,107,1,5,17.294,5.84743111176067
2018-08-23,1534982400,246,107,10,5,17.294,5.91936486671329
2018-09-17,1537142400,246,107,1,6,17.294,5.66255221201573
2018-09-17,1537142400,246,107,10,9,17.294,6.19397997070337
2018-05-24,1527120000,246,107,1,6,17.294,4.0072468436847
2018-05-24,1527120000,246,107,4,10,17.294,4.00747785533895
2018-06-21,1529539200,246,107,1,6,17.294,4.48892387794331
2018-06-21,1529539200,246,107,4,7,17.294,4.47475576947909
2018-07-26,1532563200,246,107,1,5,17.294,5.22901109434315
2018-07-26,1532563200,246,107,4,8,17.294,5.23809740116121
2018-08-23,1534982400,246,107,1,6,17.294,5.84743111176067
2018-08-23,1534982400,246,107,4,19,17.294,5.84751433052588
2018-09-18,1537228800,246,107,1,6,17.294,5.62661716685398
2018-09-18,1537228800,246,107,4,13,17.294,5.6423805290251
2018-05-24,1527120000,246,107,1,5,17.294,4.0072468436847
2018-05-24,1527120000,246,107,6,4,17.294,4.19700882048346
2018-06-22,1529625600,246,107,1,5,17.294,4.47685943072429
2018-06-22,1529625600,246,107,6,6,17.294,4.56266479886835
2018-07-26,1532563200,246,107,1,5,17.294,5.22901109434315
2018-07-26,1532563200,246,107,6,7,17.294,5.2484788284346
2018-08-23,1534982400,246,107,1,5,17.294,5.84743111176067
2018-08-23,1534982400,246,107,6,6,17.294,5.84780173085164
2018-09-17,1537142400,246,107,1,9,17.294,5.66255221201573
2018-09-17,1537142400,246,107,6,8,17.294,5.81167569180252
