FID_LOLA20,Date,Lat,Long,I,J,Depth_m,TP_ug_L,Site,Sta_depth_,Field10,Field11,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
56,5/23/2013,43.44310000000,-77.43810000000,,,5.00000000000,10.00000000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,1,
57,5/23/2013,43.44310000000,-77.43810000000,,,100.00000000000,6.86200000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,6,
58,5/23/2013,43.44310000000,-77.43810000000,,,20.00000000000,6.23600000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,2,
161,7/21/2013,43.44310000000,-77.43810000000,,,5.00000000000,5.80000000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,1,
162,7/21/2013,43.44310000000,-77.43810000000,,,120.00000000000,3.17400000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,7,
163,7/21/2013,43.44310000000,-77.43810000000,,,20.00000000000,6.23400000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,2,
164,7/21/2013,43.44310000000,-77.43810000000,,,192.00000000000,4.64700000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,10,
261,9/13/2013,43.44310000000,-77.43810000000,,,5.00000000000,5.83500000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,1,
262,9/13/2013,43.44310000000,-77.43810000000,,,115.00000000000,3.64200000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,6,
263,9/13/2013,43.44310000000,-77.43810000000,,,40.00000000000,3.66900000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,3,
264,9/13/2013,43.44310000000,-77.43810000000,,,184.00000000000,5.50700000000,55,192.00000000000,,,9416,6.22900000000e+003,"(180,78)",180,78,-1.95108e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.834577,,4.834577,0,,180-78,19.53000000000,180,78,180-78,195.30000000000,10,10,
19,5/21/2013,43.50330000000,-79.35310000000,,,5.00000000000,6.35600000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,1,
20,5/21/2013,43.50330000000,-79.35310000000,,,70.00000000000,5.13900000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,7,
21,5/21/2013,43.50330000000,-79.35310000000,,,35.00000000000,6.23400000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,4,
22,5/21/2013,43.50330000000,-79.35310000000,,,106.00000000000,5.13200000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,10,
82,7/8/2013,43.50330000000,-79.35310000000,,,0.00000000000,6.98400000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,1,
83,7/8/2013,43.50330000000,-79.35310000000,,,0.00000000000,17.80000000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,1,
84,7/8/2013,43.50330000000,-79.35310000000,,,0.00000000000,6.40000000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,1,
85,7/8/2013,43.50330000000,-79.35310000000,,,0.00000000000,8.51500000000,12,104.80000000000,,,1325,9.70400000000e+003,"(58,94)",58,94,-1.06672e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.823403,,4.823403,0,,58-94,10.68640000000,58,94,58-94,106.86400000000,10,1,
4,5/20/2013,43.48670000000,-78.00000000000,,,153.00000000000,5.54500000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,10,
5,5/20/2013,43.48670000000,-78.00000000000,,,5.00000000000,8.73800000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,1,
6,5/20/2013,43.48670000000,-78.00000000000,,,80.00000000000,5.68900000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,5,
7,5/20/2013,43.48670000000,-78.00000000000,,,30.00000000000,7.19500000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,2,
139,7/20/2013,43.48670000000,-78.00000000000,,,5.00000000000,4.13200000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,1,
140,7/20/2013,43.48670000000,-78.00000000000,,,90.00000000000,3.19100000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,6,
141,7/20/2013,43.48670000000,-78.00000000000,,,20.00000000000,4.03000000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,2,
142,7/20/2013,43.48670000000,-78.00000000000,,,144.00000000000,3.60000000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,9,
220,9/11/2013,43.48670000000,-78.00000000000,,,5.00000000000,5.87000000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,1,
221,9/11/2013,43.48670000000,-78.00000000000,,,90.00000000000,4.03900000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,6,
222,9/11/2013,43.48670000000,-78.00000000000,,,30.00000000000,4.30200000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,2,
223,9/11/2013,43.48670000000,-78.00000000000,,,146.00000000000,5.52800000000,39,154.80000000000,,,6616,6.19600000000e+003,"(147,78)",147,78,-1.60676e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.599446,,4.599446,0,,147-78,16.08680000000,147,78,147-78,160.86800000000,10,10,
104,7/11/2013,43.47720000000,-76.52690000000,,,0.00000000000,5.07800000000,71,11.60000000000,,,12896,6.68900000000e+003,"(230,80)",230,80,-1.74092e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.272336,,6.272336,0,,230-80,1.76010000000,230,80,230-80,17.60100000000,10,1,
45,5/22/2013,43.52500000000,-76.92750000000,,,219.00000000000,5.20000000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,10,
46,5/22/2013,43.52500000000,-76.92750000000,,,5.00000000000,4.31900000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,1,
47,5/22/2013,43.52500000000,-76.92750000000,,,80.00000000000,5.24300000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,4,
48,5/22/2013,43.52500000000,-76.92750000000,,,25.00000000000,5.33500000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,2,
186,7/22/2013,43.52500000000,-76.92750000000,,,5.00000000000,9.71300000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,1,
187,7/22/2013,43.52500000000,-76.92750000000,,,100.00000000000,4.67100000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,5,
188,7/22/2013,43.52500000000,-76.92750000000,,,21.00000000000,9.84300000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,1,
189,7/22/2013,43.52500000000,-76.92750000000,,,209.00000000000,4.94700000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,10,
247,9/12/2013,43.52500000000,-76.92750000000,,,5.00000000000,5.15900000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,1,
248,9/12/2013,43.52500000000,-76.92750000000,,,110.00000000000,4.13200000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,6,
249,9/12/2013,43.52500000000,-76.92750000000,,,38.00000000000,5.26800000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,2,
250,9/12/2013,43.52500000000,-76.92750000000,,,208.00000000000,5.23400000000,64,213.10000000000,,,11861,7.78200000000e+003,"(211,85)",211,85,-2.15442e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.607127,,4.607127,0,,211-85,21.56340000000,211,85,211-85,215.63400000000,10,10,
15,5/21/2013,43.58670000000,-79.39440000000,,,5.00000000000,7.07900000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,1,
16,5/21/2013,43.58670000000,-79.39440000000,,,45.00000000000,5.77900000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,8,
17,5/21/2013,43.58670000000,-79.39440000000,,,20.00000000000,6.60000000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,4,
18,5/21/2013,43.58670000000,-79.39440000000,,,57.00000000000,5.77700000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,10,
78,7/8/2013,43.58670000000,-79.39440000000,,,0.00000000000,7.21500000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,1,
79,7/8/2013,43.58670000000,-79.39440000000,,,0.00000000000,8.09300000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,1,
80,7/8/2013,43.58670000000,-79.39440000000,,,0.00000000000,4.31900000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,1,
81,7/8/2013,43.58670000000,-79.39440000000,,,0.00000000000,11.08300000000,9,60.30000000000,,,1332,1.11920000000e+004,"(58,101)",58,101,-6.03499e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.952535,,5.952535,0,,58-101,6.05420000000,58,101,58-101,60.54200000000,10,1,
41,5/22/2013,43.59640000000,-78.80080000000,,,135.00000000000,4.57100000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,10,
42,5/22/2013,43.59640000000,-78.80080000000,,,5.00000000000,9.14600000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,1,
43,5/22/2013,43.59640000000,-78.80080000000,,,70.00000000000,5.61000000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,6,
44,5/22/2013,43.59640000000,-78.80080000000,,,25.00000000000,11.61100000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,2,
125,7/19/2013,43.59640000000,-78.80080000000,,,135.00000000000,2.87900000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,10,
126,7/19/2013,43.59640000000,-78.80080000000,,,5.00000000000,5.16300000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,1,
127,7/19/2013,43.59640000000,-78.80080000000,,,90.00000000000,1.55600000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,7,
128,7/19/2013,43.59640000000,-78.80080000000,,,20.00000000000,4.16000000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,2,
207,9/10/2013,43.59640000000,-78.80080000000,,,5.00000000000,6.51100000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,1,
208,9/10/2013,43.59640000000,-78.80080000000,,,86.00000000000,3.03200000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,7,
209,9/10/2013,43.59640000000,-78.80080000000,,,26.00000000000,4.27800000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,2,
210,9/10/2013,43.59640000000,-78.80080000000,,,135.00000000000,4.24300000000,33,138.10000000000,,,3623,8.83500000000e+003,"(97,90)",97,90,-1.38455e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.813006,,4.813006,0,,97-90,13.86470000000,97,90,97-90,138.64700000000,10,10,
8,5/20/2013,43.59030000000,-78.01080000000,,,188.00000000000,5.44200000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,10,
9,5/20/2013,43.59030000000,-78.01080000000,,,5.00000000000,7.80700000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,1,
10,5/20/2013,43.59030000000,-78.01080000000,,,90.00000000000,6.11900000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,5,
11,5/20/2013,43.59030000000,-78.01080000000,,,25.00000000000,8.33200000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,2,
143,7/20/2013,43.59030000000,-78.01080000000,,,5.00000000000,2.08600000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,1,
144,7/20/2013,43.59030000000,-78.01080000000,,,120.00000000000,1.79100000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,7,
145,7/20/2013,43.59030000000,-78.01080000000,,,21.00000000000,4.27800000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,2,
146,7/20/2013,43.59030000000,-78.01080000000,,,129.00000000000,4.40000000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,8,
224,9/11/2013,43.59030000000,-78.01080000000,,,5.00000000000,4.98000000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,1,
225,9/11/2013,43.59030000000,-78.01080000000,,,104.00000000000,3.35800000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,6,
226,9/11/2013,43.59030000000,-78.01080000000,,,29.00000000000,3.01900000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,2,
227,9/11/2013,43.59030000000,-78.01080000000,,,180.00000000000,5.27600000000,40,182.70000000000,,,6564,7.71700000000e+003,"(146,85)",146,85,-1.83992e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.695895,,4.695895,0,,146-85,18.41840000000,146,85,146-85,184.18400000000,10,10,
12,5/21/2013,43.62310000000,-79.45280000000,,,5.00000000000,7.74700000000,8,15.60000000000,,,1220,1.19820000000e+004,"(56,105)",56,105,-1.49503e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.18892,,6.188920,0,,56-105,1.51420000000,56,105,56-105,15.14200000000,10,4,
13,5/21/2013,43.62310000000,-79.45280000000,,,11.00000000000,8.58700000000,8,15.60000000000,,,1220,1.19820000000e+004,"(56,105)",56,105,-1.49503e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.18892,,6.188920,0,,56-105,1.51420000000,56,105,56-105,15.14200000000,10,8,
14,5/21/2013,43.62310000000,-79.45280000000,,,10.50000000000,7.53600000000,8,15.60000000000,,,1220,1.19820000000e+004,"(56,105)",56,105,-1.49503e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.18892,,6.188920,0,,56-105,1.51420000000,56,105,56-105,15.14200000000,10,7,
71,5/23/2013,43.59720000000,-77.44000000000,,,147.00000000000,5.35900000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,10,
72,5/23/2013,43.59720000000,-77.44000000000,,,5.00000000000,10.20000000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,1,
73,5/23/2013,43.59720000000,-77.44000000000,,,80.00000000000,5.21100000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,6,
74,5/23/2013,43.59720000000,-77.44000000000,,,20.00000000000,5.89700000000,716,156.00000000000,,,9322,8.67900000000e+003,"(179,89)",179,89,-1.52685e+002,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,4.841982,,4.841982,0,,179-89,15.28770000000,179,89,179-89,152.87700000000,10,2,
