"Date","JulianDate","I_Index","J_Index","K_Index","TP","WaterDepth","Modeled_TP"
2013-05-21,1369094400,52,67,10,5.79,11.713,6.21055642113788
2013-05-21,1369094400,52,67,5,7.602,11.713,6.16908664596849
2013-05-23,1369267200,181,25,10,5.383,13.147,13.1660335682682
2013-05-23,1369267200,181,25,4,4.154,13.147,12.783858437615
2013-05-23,1369267200,181,25,10,4.476,13.147,13.1660335682682
2013-07-21,1374364800,181,25,4,4.086,13.147,8.63930836203508
2013-07-21,1374364800,181,25,10,4.861,13.147,8.70632720761932
2013-05-22,1369180800,214,71,9,5,17.489,11.6666351459571
2013-05-22,1369180800,214,71,3,4.276,17.489,11.420697774156
2013-07-22,1374451200,214,71,3,5.353,17.489,8.10382516647223
2013-07-22,1374451200,214,71,7,5.343,17.489,8.24388280307176
2013-09-12,1378944000,214,71,3,7.12,17.489,6.21452545601642
2013-09-12,1378944000,214,71,9,7.504,17.489,6.27546614850871
2013-05-21,1369094400,56,105,4,7.747,15.142,6.13730298937298
2013-05-21,1369094400,56,105,8,8.587,15.142,6.36128879705211
2013-05-21,1369094400,56,105,7,7.536,15.142,6.27484769211151
2013-07-20,1374278400,143,108,5,5.202,8.264,5.40672317583812
2013-07-20,1374278400,143,108,8,4.199,8.264,5.61212254979182
2013-05-22,1369180800,176,2,1,33.1,3.421,14.4716796057764
2013-06-19,1371600000,176,2,1,140.2,3.421,48.2809628010727
2013-07-23,1374537600,176,2,1,73.1,3.421,8.84492146724369
2013-08-20,1376956800,176,2,1,22.7,3.421,8.28182510304032
2013-09-16,1379289600,176,2,1,18.8,3.421,7.85893189458875
2013-05-20,1369008000,172,7,1,53.9,3.814,15.0241376104532
2013-06-19,1371600000,172,7,1,55.4,3.814,30.7111331494525
2013-07-22,1374451200,172,7,1,42.9,3.814,9.53895323618781
2013-08-19,1376870400,172,7,1,224.1,3.814,8.09926496003754
2013-09-16,1379289600,172,7,1,142.2,3.814,10.0304832812981
2013-06-12,1370995200,174,8,1,9,10.377,36.8300934496801
2013-07-16,1373932800,174,8,1,7.6,10.377,9.63000184128759
2013-08-20,1376956800,174,8,1,6,10.377,7.58759324526181
2013-09-18,1379462400,174,8,1,6.3,10.377,7.1105282586359
2013-06-12,1370995200,174,12,1,12.8,16.64,20.6476925086463
2013-07-16,1373932800,174,12,1,5.2,16.64,8.19685101305367
2013-08-20,1376956800,174,12,1,5.4,16.64,7.13025247023324
2013-09-18,1379462400,174,12,1,6.3,16.64,6.90605065756245
2013-05-20,1369008000,167,23,1,19,2.036,16.7737180163385
2013-06-19,1371600000,167,23,1,37.3,2.036,8.41573819343466
2013-07-22,1374451200,167,23,1,136.2,2.036,7.58596888772445
2013-08-19,1376870400,167,23,1,44,2.036,8.25663482828531
2013-09-16,1379289600,167,23,1,45.4,2.036,6.87505462337867
2013-04-17,1366156800,52,67,1,8.3,11.713,8.25818733574124
2013-04-17,1366156800,52,67,1,8.6,11.713,8.25818733574124
2013-04-17,1366156800,52,67,9,8.5,11.713,8.32514797366457
2013-08-27,1377561600,52,67,1,8.9,11.713,11.2247944343835
2013-08-27,1377561600,52,67,5,8.7,11.713,11.3438463813509
2013-08-27,1377561600,52,67,8,8.9,11.713,11.3750111268018
2013-08-27,1377561600,52,67,10,8.6,11.713,11.7316167234094
2013-04-16,1366070400,58,67,1,16.3,12.252,15.6824844452785
2013-04-16,1366070400,58,67,1,16.2,12.252,15.6824844452785
2013-04-16,1366070400,58,67,9,15,12.252,12.8492638395983
2013-08-27,1377561600,58,67,1,10.7,12.252,11.5920111056766
2013-08-27,1377561600,58,67,1,11.4,12.252,11.5920111056766
2013-08-27,1377561600,58,67,9,8.5,12.252,11.500498658279
2013-09-05,1378339200,9,91,1,32.7,3.192,7.00204054737696
2013-09-05,1378339200,9,91,1,34.3,3.192,7.00204054737696
2013-09-05,1378339200,12,90,1,32.4,3.192,7.24704023014056
2013-04-17,1366156800,12,90,1,44.1,3.192,8.48432136990596
2013-09-05,1378339200,15,91,1,44.5,3.192,7.39817141948151
2013-09-05,1378339200,15,91,3,42.9,3.192,8.06622756499564
2013-09-05,1378339200,15,91,3,30.9,3.192,8.06622756499564
2013-09-05,1378339200,15,91,3,32.2,3.192,8.06622756499564
2013-04-17,1366156800,15,91,1,44,3.192,8.35931768961018
2013-04-17,1366156800,15,91,1,45.4,3.192,8.35931768961018
2013-04-17,1366156800,15,91,3,44.3,3.192,8.48330455482937
2013-08-27,1377561600,73,64,1,8.6,10.87,14.4195637403755
2013-08-27,1377561600,73,64,1,8.9,10.87,14.4195637403755
2013-08-27,1377561600,73,64,10,8.9,10.87,14.8524532050942
2013-04-16,1366070400,74,64,1,20.8,12.192,25.8962463703938
2013-04-16,1366070400,74,64,9,22.1,12.192,26.3538713625167
2013-08-27,1377561600,65,73,1,7.1,14.277,12.8547189888195
2013-04-16,1366070400,65,73,1,9.1,14.277,12.7433913803543
2013-04-10,1365552000,173,14,1,12.6,15.578,10.5059034467558
2013-04-10,1365552000,173,14,8,13.4,15.578,10.6293946373626
2013-08-28,1377648000,173,14,1,8.4,15.578,7.651553460164
2013-08-28,1377648000,173,14,8,7.7,15.578,7.86050350143341
2013-04-08,1365379200,85,61,1,17.2,17.667,21.9199228013167
2013-08-27,1377561600,85,61,1,7,17.667,11.7981217044871
2013-08-28,1377648000,214,71,1,8,17.489,6.14324926573317
2013-04-10,1365552000,214,71,1,7.4,17.489,9.52796199271688
2013-08-28,1377648000,148,60,1,10.4,19.525,8.14355735201389
2013-08-28,1377648000,148,60,6,6.6,19.525,8.30392855277751
2013-08-28,1377648000,148,60,9,6.8,19.525,8.66164828039473
2013-04-15,1365984000,33,96,1,10.2,18.224,7.27088490748429
2013-09-03,1378166400,33,96,1,14.4,18.224,7.54179200157523
2013-04-10,1365552000,230,80,1,7.7,17.601,7.184451987996
2013-04-10,1365552000,230,80,7,10.5,17.601,7.19961417416926
2013-08-28,1377648000,230,80,1,36.1,17.601,6.43164094071835
2013-08-28,1377648000,230,80,6,13.1,17.601,6.52982043902739
2013-09-03,1378166400,56,105,1,10.5,15.142,7.48752518120455
2013-09-03,1378166400,56,105,1,11.6,15.142,7.48752518120455
2013-09-03,1378166400,56,105,3,9.8,15.142,7.45442230254412
2013-09-03,1378166400,56,105,5,9.6,15.142,7.30136434867745
2013-09-03,1378166400,56,105,6,6.8,15.142,7.21076594345504
2013-09-03,1378166400,56,105,9,5.9,15.142,7.57418456487358
2013-04-16,1366070400,56,105,1,6.6,15.142,6.11425912211416
2013-04-16,1366070400,56,105,1,7,15.142,6.11425912211416
2013-04-16,1366070400,56,105,7,7.9,15.142,6.16304532741196
2013-04-16,1366070400,56,105,9,9.6,15.142,6.2243661886896
2013-09-04,1378252800,61,104,1,17.7,8.031,6.92365483700996
2013-04-12,1365724800,61,104,1,14.7,8.031,5.72674343857216
2013-04-12,1365724800,62,104,2,15.9,7.898,5.72073622606695
2013-09-04,1378252800,62,104,2,21.7,7.898,6.73790464134072
2013-09-04,1378252800,62,104,8,23.8,7.898,6.74488592267153
2013-09-04,1378252800,69,104,1,16.7,10.692,5.83710243517999
2013-04-16,1366070400,98,107,1,5.8,19.091,5.45320244782488
2013-09-04,1378252800,98,107,1,8.8,19.091,4.86664976051543
2013-04-12,1365724800,122,107,1,5,19.575,5.67293955100467
2013-04-12,1365724800,122,107,1,4.8,19.575,5.67293955100467
2013-04-12,1365724800,122,107,6,4.7,19.575,5.67839970244677
2013-04-12,1365724800,122,107,9,4.7,19.575,5.68343648410519
2013-08-29,1377734400,209,110,1,8.4,11.873,6.8332569753693
2013-04-11,1365638400,209,110,1,4.5,11.873,4.68607731818338
2013-04-11,1365638400,143,108,1,5.1,8.264,5.26405347045511
2013-09-04,1378252800,143,108,1,6,8.264,5.00920850754483
2013-08-30,1377820800,166,112,1,8.5,17.575,7.60094280849444
2013-04-11,1365638400,166,112,1,4.7,17.575,5.61610750082764
2013-08-29,1377734400,252,108,1,15.3,13.62,7.00505097483983
2013-04-11,1365638400,236,120,1,4,18.642,4.3772183744295
