"interval_number","vel1","vel2","vel3"
673,0.130786390597678,0.189293154353518,0.0854910366668171
674,0.120377305020807,0.164840718098938,0.0794833388335555
675,0.127365492698699,0.159650255203527,0.0807051232692042
676,0.129756940868168,0.177914110340784,0.0742079451842175
677,0.133246015430688,0.1960926316727,0.076199895224261
678,0.116277884006148,0.189257777013018,0.0622744697128198
679,0.0945870602407184,0.178335448550992,0.0498113599900955
680,0.0770039687809741,0.150653925316348,0.0389815140422249
681,0.0629172055120166,0.127013799096644,0.0297818577431087
682,0.0442394986124354,0.100906134240944,0.0280075682379628
683,0.00689692686238054,0.0541131995597674,0.0069768559241844
684,-0.0199783458987939,0.0212293833322232,-0.0168875608427335
685,-0.0421937638817765,-0.00440640780453769,-0.0450069828660639
686,-0.0434584516882698,-0.0104656781745222,-0.0493313849727833
687,-0.035294375568473,-0.0103799467890586,-0.0389437846952055
688,-0.0331043471957768,-0.0193871012651656,-0.0318266308639453
689,-0.0436773925749411,-0.0436197754033158,-0.0417201227550817
690,-0.0573354120931486,-0.067550975741839,-0.0580174694813915
691,-0.0736045698157698,-0.0920294857670195,-0.0666894230381465
692,-0.0857643509929201,-0.11673867608651,-0.071384297499501
693,-0.0826058294526877,-0.11730517556424,-0.0784217127369086
694,-0.0781638554963602,-0.118968116928227,-0.0812633577660837
695,-0.0671977758630173,-0.106509075711788,-0.0685956530555143
696,-0.0475948259631668,-0.0841782380925496,-0.0395578017372087
697,-0.0323556551550022,-0.0783438515308612,-0.00837271810523865
698,-0.0342844988348337,-0.0901483942911337,-0.0117132122192313
699,-0.0503066812047633,-0.112388028515152,-0.0514119924039048
700,-0.0544875294340861,-0.121203428191619,-0.0611166564136219
701,-0.0438756736816818,-0.115346699062516,-0.0503325704082239
702,-0.0357527874732328,-0.09933960916638,-0.0411072157272141
703,-0.0258258521911158,-0.107332783071676,-0.0309761232724105
704,-0.0316723104925069,-0.124783074960316,-0.0317931129041347
705,-0.0382500319649276,-0.115690825106722,-0.0499027693448601
706,-0.0212535998405025,-0.105414515740882,-0.055217828044153
707,-0.00669947865952263,-0.0963971160720364,-0.0377786819580453
708,-0.00594775143009226,-0.0900139067131701,-0.0153320074410785
709,-0.0119776283336756,-0.0906807350822755,-0.00663183349710972
710,-0.0144600440322337,-0.0833219145884742,-0.009383835597556
711,-0.0141196165503406,-0.0792377862809367,-0.0193587435644288
712,-0.0069696398981352,-0.0676206281038015,-0.0302244043264905
713,0.00235726163725745,-0.0498194484301175,-0.0301382678626288
714,0.00978373731436604,-0.0424101408571018,-0.0280921757189339
715,0.0182370215703346,-0.0303495432406259,-0.0151524837641645
716,0.0335666637986707,-0.00669772160717857,0.0142673349154698
717,0.041061051714292,0.00830539803379385,0.0267030203834248
718,0.0629082022741414,0.045971113949305,0.0218383888995582
719,0.0854823830233037,0.0772167966692122,-0.00404665238468983
720,0.107298344679354,0.11254567073669,0.0139567805840249
721,0.1035527193833,0.123733010873082,0.0399948688510103
722,0.0907633083973149,0.117683812313693,0.0517080505173046
723,0.0936607810385489,0.126652313295008,0.064110784836127
724,0.102855461758835,0.142742297203827,0.0676855893959413
725,0.0893699599250682,0.1433039713023,0.0460383709752908
726,0.0832187624686278,0.121128865261626,0.0441923507975822
727,0.0813948962381101,0.106547739103274,0.0525655315538925
728,0.0784916577239228,0.100446938142348,0.0650719788326609
729,0.0935765254392377,0.126023238950297,0.0778483942589341
730,0.112980325618391,0.167454720726753,0.0924622071546111
731,0.139628465303486,0.200411575703909,0.109507132297364
732,0.161329272061918,0.223525741293,0.121317494187928
733,0.164508175666858,0.214997511462797,0.132466331472579
734,0.140163133292108,0.186852913683135,0.110986271530664
735,0.130048659898656,0.174528862464485,0.0926729166061159
736,0.12221361514791,0.17121303705821,0.0785809814328639
737,0.131631514015283,0.182283644974354,0.088654558634199
738,0.135675337043136,0.184339254295701,0.0841407253692131
739,0.124960404331943,0.167110560081529,0.0746104292428373
740,0.115458148143766,0.153310179850802,0.057158110595463
741,0.0987953721259449,0.136865260870739,0.0423304577362909
742,0.0785950115321113,0.114111066333173,0.0393538877433472
743,0.0393248809207237,0.0738145563379556,0.0266872325555375
744,-0.0287721040827195,0.00200821205806405,-0.020901563949288
745,-0.0706944316903881,-0.0499660404408939,-0.0621127508413914
746,-0.0659077817340596,-0.0527751930937175,-0.0711885936953647
747,-0.0523878110813373,-0.0488538398953642,-0.0698728575622068
748,-0.0374239591110316,-0.0408370527520928,-0.0573817617818971
749,-0.0305419865836677,-0.0356223667995012,-0.0393750259880771
750,-0.0372438492801302,-0.0483524042057121,-0.0297013046525789
751,-0.0618564564510479,-0.0787153256813347,-0.0362569970942205
752,-0.0976874215788374,-0.127346944143641,-0.0690957087053661
753,-0.0983135832426908,-0.134429063196788,-0.0909985379887357
754,-0.0876241250928818,-0.134995915140351,-0.087878318215757
755,-0.0728375941613254,-0.117536745945214,-0.0636291302173631
