"interval_number","velocity_meters_per_second","U_Component_Vel","V_Compoment_Vel","direction_degrees"
382,0.159082469638928,-0.159080057433291,-0.000876055615329682,180.315525294492
383,0.154751640584411,-0.154750339722033,-0.000634523035107157,180.234928648563
384,0.138606801041444,-0.138606383453309,-0.000340236589318025,180.140643460742
385,0.123232127857349,-0.123232127760576,4.88376105394645e-06,179.997729334862
386,0.120514015906565,-0.120513955727241,0.000120436292134082,179.942741163041
387,0.111407673039775,-0.111407084015038,0.000362275314767504,179.813685336271
388,0.105328643265383,-0.105327554911936,0.0004788197985655,179.739534781353
389,0.102484735074825,-0.102483462917747,0.000510638564793163,179.71451791667
390,0.0934475294302101,-0.0934456452930574,0.000593407426722466,179.636159780801
391,0.0829042900406662,-0.0828993788873394,0.000902378656808592,179.376346996177
392,0.0684920904611698,-0.0684744995064845,0.00155221553835819,178.701411896728
393,0.0607432017421821,-0.0607139824965381,0.00188384906547791,178.222782010055
394,0.0513786613499798,-0.0513344919476781,0.00212997149973461,177.624045513989
395,0.0304915852424844,-0.0303800035707447,0.00260617605722129,175.096834096898
396,0.00547786807493684,0.00430166769036939,0.00339156213683964,38.2532919105497
397,0.0495931326765345,0.049503897370282,0.00297371044739349,3.4376397324505
398,0.0738565521184894,0.0738282738110728,0.00204359411537641,1.58556364407429
399,0.0793413645216828,0.0793331683530526,0.00114040485300528,0.82356328812916
400,0.0701459039465485,0.0701433360304318,0.000600209130494427,0.49026197852297
401,0.0570594292859588,0.05705406375416,0.000782482955460839,0.785748767183532
402,0.0479244643493279,0.0479128376109805,0.00105559236157198,1.26210860166758
403,0.0428766246888938,0.0428635340981014,0.00105942877681946,1.41585249043954
404,0.0401172351942442,0.0401054024508971,0.000974296608779613,1.39163560176168
405,0.0397568843039063,0.0397453427398297,0.00095790398665835,1.38062044308956
406,0.042638948926244,0.0426275693913733,0.000985034678829942,1.3237509953985
407,0.0448449087244199,0.0448341827213985,0.000980764092839707,1.25316619825518
408,0.0415384916066774,0.0415274226197792,0.000958882430886127,1.32274415318751
409,0.0359307724334582,0.0359120328745602,0.00116030275422751,1.85055890051507
410,0.0259429218987842,0.0259067019481276,0.00137039805067592,3.02797757321659
411,0.00901001320687704,0.00889235270418314,0.00145134467736147,9.26966453972049
412,0.00790148718466769,-0.00776899633489287,0.00144090099517243,169.492851375068
413,0.0136390686366351,-0.0135454875476561,0.00159497974003904,173.284351605727
414,0.0128585669707818,-0.0127365402370991,0.00176728247058426,172.100258348294
415,0.0116837445906603,-0.0115290389202177,0.00189503277963493,170.665735606805
416,0.00890289987949584,-0.00869613633192612,0.00190757415606357,167.627627413985
417,0.00682075494875296,-0.00655350766893055,0.00189056481089819,163.908135160918
418,0.00206366066404604,-0.000881465241105466,0.00186593525210652,115.285985770239
419,0.00843576654138279,0.00823553457391663,0.00182705430202203,12.5084893022397
420,0.0195127173054375,0.0194247617918154,0.00185061232383996,5.44218823183249
421,0.0401872142337293,0.0401418860179842,0.00190818625579769,2.72156568698167
422,0.0663021885526965,0.0662824709612783,0.00161686429381729,1.39736992913944
423,0.0839538496520036,0.0839467114491471,0.00109476402244723,0.747162114868185
424,0.0881887878639741,0.0881834072516561,0.000974161385806062,0.63292026678276
425,0.0740304148571784,0.0740221516055181,0.00110607215661106,0.856075500044933
426,0.0615073383305595,0.0614927738884139,0.00133844238512781,1.24689436100943
427,0.0545338800910437,0.0545111055308449,0.00157589707450153,1.65593980504375
428,0.0508275422367495,0.0508010694624913,0.00164024123094138,1.8492969563387
429,0.048222566456137,0.0481986198662038,0.00151952578448918,1.80572779226287
430,0.0482548497138588,0.0482351852608133,0.00137747005852271,1.63577223236891
431,0.0497938853385311,0.049774766817052,0.00137971207680743,1.587781257528
432,0.0499018129377654,0.0498776871833397,0.00155153334370968,1.78171164483223
433,0.0634421340537636,0.0634169824140944,0.00178625720044759,1.61341555224962
434,0.0702647709729867,0.0702472536864336,0.00156888157618946,1.27941445441311
435,0.0694297946868299,0.0694162627562703,0.001370713393746,1.13123184920654
436,0.0678591624307668,0.067842071246601,0.00152292310255969,1.2859633026501
437,0.0722735060642821,0.0722506498794962,0.00181749025149372,1.44099138316862
438,0.0839764324468759,0.0839593199913569,0.00169522656115737,1.15670459616788
439,0.0916145526439983,0.091599951682585,0.00163557571149152,1.02294407762169
440,0.105565773405761,0.105554854919084,0.00151826142925578,0.824064168582799
441,0.102692718866008,0.102683970152856,0.00134044087536436,0.747899040526819
442,0.0917071673681092,0.0916955041759638,0.00146255276766397,0.913796117911953
443,0.082418807017411,0.0824022878997316,0.00165006032101458,1.14716303898515
444,0.0736104935174033,0.0735848584317988,0.00194251523746929,1.51216003559602
445,0.0674060020087859,0.0673701893308055,0.00219697436031458,1.86778109263207
446,0.0611563164069666,0.06111293487198,0.0023030909235508,2.15821697425137
447,0.05616384126494,0.0561243055345248,0.00210698692466112,2.14995609709377
448,0.0481558057285424,0.0481213812321029,0.00182052016735097,2.16657125253509
449,0.0303225011854745,0.0302744804813516,0.00170584575134024,3.22497767600832
450,0.013835546220244,0.0137299078014571,0.00170644981643045,7.08479257120757
451,0.00432803082209176,0.00398058026219254,0.00169906785421285,23.1146912752253
452,0.00192362213613179,-0.000826773029485955,0.00173688470553771,115.454876076128
453,0.00296810100368244,-0.00237033536576051,0.00178637449094127,142.99693706404
454,0.00316687510088711,-0.00259188334184378,0.00181968091897768,144.928497129024
455,0.0181309223201793,-0.0180495683909448,0.00171564130312293,174.570254513715
456,0.0465455626075939,-0.0465228175001596,0.0014549399658692,178.208733634111
457,0.0590767000526885,-0.0590641083837519,0.00121966796618418,178.817015978794
458,0.0590433058890353,-0.0590280334871367,0.00134284509443966,178.696787217391
459,0.0545877377828927,-0.0545646625129323,0.00158704792103314,178.333985499432
460,0.0480892450364496,-0.0480591350331285,0.00170147819357454,177.972355960451
461,0.0366483906858679,-0.0366030023626353,0.00182339186817427,177.148147381413
462,0.0289652524544691,-0.0288951129147774,0.00201452212531695,176.011881050645
463,0.0240638908632949,-0.0239631771353849,0.00219931467933346,174.756145565094
464,0.0215917573207621,-0.0214758747051615,0.00223400757538721,174.061220391306
465,0.0228400066748105,-0.022742970902605,0.00210313561822657,174.716650650242
466,0.020945304968393,-0.0208541929497571,0.00195152161999121,174.653867996475
467,0.0202204907341175,-0.0201288497281828,0.00192292853449246,174.543038791364
468,0.0217395627386215,-0.0216610566145854,0.00184586413535319,175.1292619167
469,0.0355944312987845,-0.0355567788900483,0.00163676951587699,177.364389225025
470,0.0622778480616143,-0.0622594870968505,0.00151215925835224,178.608672879861
471,0.0814579730514115,-0.0814495943116163,0.00116831507634249,179.178204223253
472,0.0905160117606809,-0.0905100334877751,0.00104029952492586,179.341485740331
473,0.085939007344939,-0.0859310826847064,0.0011670527270143,179.221898725599
474,0.0766832590487063,-0.0766694584294592,0.00145477230672433,178.912965945854
475,0.0764802113568058,-0.0764651128072459,0.001519622504719,178.861487377359
476,0.0757406109958502,-0.0757235275931747,0.00160857790312201,178.783061641896
477,0.0683176217043108,-0.0682934077190461,0.00181876261602476,178.474482388598
478,0.0606065472520379,-0.060572053888269,0.00204446999736887,178.066846977273
479,0.0596238415530815,-0.0595859348010216,0.00212575996654647,177.956809068775
480,0.0563990571511505,-0.0563536295721286,0.00226320162293485,177.700196875039
481,0.0486851362070423,-0.0486313328219389,0.00228822102517763,177.306082819754
482,0.0492227724389651,-0.049172242851218,0.00222976670505677,177.4036416656
483,0.0600826686293907,-0.0600409545992923,0.00223849065999577,177.864845882752
484,0.0690665039459987,-0.0690322578242616,0.00217470618873654,178.195621936731
485,0.0641468239663917,-0.0641018101107445,0.00240269962777217,177.853412689427
486,0.0454520658507678,-0.0453713468244106,0.00270761471438816,176.584824175768
487,0.0258211888906101,-0.0256559851126569,0.00291620020295159,173.515278585351
488,0.0135020576911941,-0.0131579865073407,0.00302868832483176,167.037511131194
489,0.00504730164390368,-0.00407666819522513,0.00297590831689967,143.871101077505
490,0.00649994336289129,0.00582496824869495,0.00288426916609568,26.3425980287659
491,0.011240993030011,0.0109038938448584,0.00273221948620801,14.067129151893
492,0.014459087673452,0.0142412698746345,0.00250028972449217,9.95773532886144
493,0.0188103191088456,0.0186659598238507,0.0023259511669411,7.10297113604579
494,0.0271923117247278,0.0270927228068946,0.00232512103847096,4.90515468192533
495,0.0353320029297912,0.0352648072530978,0.00217802672909138,3.53421544954573
496,0.0390730340925556,0.0390222881585827,0.00199073354986244,2.92042933041134
497,0.0465724507652167,0.0465493717002471,0.00146600292999941,1.80384877258172
498,0.0531894733397379,0.0531876258316815,0.000443319915791832,0.47755039949621
499,0.0376864916440812,0.0376850303688671,0.000331871265652995,0.504559267825981
500,0.0146343152216871,0.0146336853611784,0.000135774657933935,0.53158800775337
501,0.0115903682658113,-0.0115803066502137,-0.000482839957068548,182.387560008408
502,0.018499991630322,-0.0184978455106848,-0.000281783223103774,180.872736273673
503,0.0103275726516298,-0.0103165891204444,0.000476178322291389,177.35729922556
504,0.00122473384556478,1.34077428661092e-05,0.0012246604529024,89.3727433701512
505,0.012703888262028,0.012595935985697,0.00165262627908337,7.47469054989409
506,0.019877732900689,0.0198280101690512,0.00140509003524225,4.05342615989937
507,0.0155132844491107,0.0154878122164768,0.000888632177098032,3.28381514192143
508,0.00117838311379108,0.00113714198277939,0.00030902244881,15.2031817409554
509,0.0221464581551555,-0.0221464532593638,-1.47257892653737e-05,180.038097542784
510,0.0364067336863265,-0.0364067310794985,1.37772341094956e-05,179.978317819075
511,0.0438250300224999,-0.0438245398777802,0.000207270291817178,179.729018845924
512,0.0518123897736242,-0.0518097963297614,0.000518399771025453,179.426727570471
513,0.0583880310399374,-0.0583819366934525,0.000843585586889609,179.172166373154
514,0.0492525751734928,-0.0492356165568791,0.00129237126420253,178.496405140916
515,0.0225524914457486,-0.0224626449996091,0.00201108180641652,174.883946169539
516,0.0271327604413423,0.0269881701580653,0.00279738461541884,5.91770410209436
517,0.11219129695373,0.112177990522017,0.00172787574847541,0.882456168562513
518,0.178827240173114,0.178826289066864,-0.000583237950591141,359.81313175648
519,0.197286004650411,0.197281913661767,-0.00127050103226711,359.631018681169
520,0.198185757294518,0.198182115833246,-0.00120139845977975,359.652671898359
521,0.156852452329746,0.156851499497256,-0.00054672416960068,359.800289696203
522,0.127110496639748,0.127110302786342,0.000221994521707239,0.100065344492376
523,0.115514042750972,0.115513668906528,0.000293885056427291,0.14576921696487
524,0.113766706684691,0.11376653935042,0.000195125881998567,0.0982703579932628
525,0.141056348933314,0.141056255344808,-0.000162488451960435,359.933998684594
526,0.156338669171026,0.156337935334008,-0.000479013222449861,359.824448557322
527,0.152064795555656,0.152064609123253,-0.000238116727149295,359.910281081017
528,0.147363149864482,0.147362855395588,-0.000294597421618972,359.885458473352
529,0.135616618302953,0.135615644389095,-0.000513961924145982,359.782859062962
530,0.118903955363704,0.118902876599081,-0.000506495407089156,359.755936319842
531,0.104060722010452,0.104060674004068,-9.99557684359546e-05,359.944964397331
532,0.0974853685380968,0.0974849596578151,0.000282346458659895,0.16594575474859
533,0.0830058998661286,0.0830052940799888,0.000317123446551064,0.218898648207737
534,0.0885746210057237,0.088574607637394,-4.86640451585376e-05,359.968520954307
535,0.0992178351210975,0.0992160282477282,-0.000598786158239461,359.65421410455
536,0.0938857877771553,0.0938828892064373,-0.000737740326167609,359.549773793544
537,0.0848873197057631,0.0848862820375191,-0.000419724522992016,359.716700423581
538,0.0665849378014874,0.066584808196488,-0.000131375282499806,359.886952599913
539,0.0550402126256091,0.0550401194224323,0.000101290851748336,0.105441845288283
540,0.0450285316580818,0.0450277629156667,0.000263116121482438,0.334799482001492
541,0.0484233322494728,0.0484217786364543,0.000387891511951686,0.458968501305688
542,0.0541506321313455,0.054149484388003,0.000352563097509842,0.373043110001486
543,0.0488801381405252,0.0488775277659629,0.000505157524299135,0.59214049858874
544,0.0410032119135708,0.0409982818133115,0.00063582669453877,0.888507132816931
545,0.0355106986332042,0.0355054461801288,0.00061074460147097,0.985472400463897
546,0.0328093206798429,0.0328007665557741,0.000749157410946625,1.30838699842339
547,0.0307000903532994,0.030680385100845,0.00109978078024399,2.05296732667134
548,0.0253540269319273,0.025325759591087,0.00119690550978648,2.70580809903169
549,0.0134207326583368,0.0133942139961501,0.000843265386390963,3.60244086877247
550,0.0141078151083124,-0.0141038729085898,0.00033349079249026,178.645474530304
551,0.031798974322486,-0.031794552654702,0.000530272995266475,179.044503366062
552,0.0316185362028377,-0.0316073592797445,0.000840637241212028,178.476506254479
553,0.0282814760041453,-0.0282593632354802,0.00111815674135364,177.734122342678
554,0.0259534987235992,-0.0259219163544291,0.00127997988650132,177.17312843553
555,0.022381618848441,-0.0223433260685151,0.00130867966779549,176.647936250604
556,0.0184381971500521,-0.0183985948148777,0.0012078174457038,176.244078003149
557,0.0169205345566132,-0.0168854099439292,0.00108968835315341,176.307576392063
558,0.0141440229479644,-0.0141037622684653,0.00106643097627493,175.675909491861
559,0.0111019202665286,-0.0110448176798005,0.00112456036935568,174.186297634865
560,0.00901991458948572,-0.0089483555724438,0.00113392757737499,172.778022345092
561,0.00937465214009852,-0.00931755792310413,0.00103306200077887,173.673306853907
562,0.0126148460841077,-0.0125841163829523,0.000879975332631237,175.999962879295
563,0.0232573135023795,-0.0232463422749634,0.000714284385392512,178.240041045298
564,0.0526910918911411,-0.0526901211394376,0.000319842136161271,179.652204644165
565,0.0958921889469517,-0.0958915377122896,-0.000353406579473406,180.211161633882
566,0.127504549322599,-0.127501446900034,-0.000889458462759523,180.399692635112
567,0.135181802276307,-0.135179816952406,-0.000732635915385071,180.310523684855
568,0.12410622314624,-0.124106120466099,-0.000159644850846805,180.073702820578
569,0.107228232419485,-0.107226830683279,0.000548278602863497,179.707034368472
570,0.0960207404190396,-0.096016525309615,0.00089969888777145,179.463139909282
571,0.0879320120325129,-0.08792903775743,0.000723228275471314,179.528745060346
572,0.081257853184365,-0.0812565983152558,0.000451590926601292,179.681576778859
573,0.090056951910206,-0.0900567722074078,0.000179908143874168,179.885539272853
574,0.105801131418879,-0.105801043714257,0.000136229544634235,179.926225929679
575,0.110833710298391,-0.110832923014365,0.000417749445784143,179.7840428084
576,0.101524163063482,-0.101520699141866,0.000838648607707119,179.52669816957
577,0.0800508509184243,-0.0800394989193762,0.00134808957379669,179.035069665987
578,0.0612094032421504,-0.0611714116501804,0.0021562564746217,177.981193150861
579,0.0482097474840736,-0.0481309230618344,0.00275572090276124,176.723125630807
580,0.0393526476481557,-0.0392415372451775,0.00295510263023958,175.693442499416
581,0.0360290926732746,-0.0359014010014531,0.00303066411736249,175.174741285471
582,0.0339878732128514,-0.0338434894857106,0.00312949595996815,174.716902528684
583,0.0295500347075585,-0.0293866986855824,0.00310265879218172,173.973018374784
584,0.030361935483827,-0.03023135225206,0.00281291082971689,174.684154046458
585,0.0337322845919653,-0.0336443720456534,0.0024337734995259,175.86253295119
586,0.0319676158648671,-0.0318837391589408,0.00231422585940216,175.848565466641
587,0.0291487952850923,-0.0290454928310258,0.00245185904469408,175.174848114812
588,0.0262199682075673,-0.0260873681744705,0.00263362004386756,174.235301969728
589,0.0217574056661272,-0.0215876762076692,0.00271236746648718,172.838641411615
590,0.00485014937577467,-0.00388259524858279,0.00290678569953303,143.178874209467
591,0.0387114024373061,0.038633475605858,0.00245504404739504,3.63608952139742
592,0.111742907574772,0.111739201039802,0.00091013419379029,0.466673239564075
593,0.193402641149551,0.193394157951196,-0.00181142870957948,359.463354084378
594,0.205348213650625,0.205337352303631,-0.00211201288756051,359.410700701415
595,0.201170231908931,0.201162759468583,-0.00173390001967697,359.506157633987
596,0.2079014225988,0.207895342987328,-0.00158993169221884,359.56182472193
597,0.234306552704264,0.234298624913079,-0.00192743456344266,359.528672544452
598,0.212236510651658,0.21222811511514,-0.00188775217285141,359.490372047002
599,0.16316598971139,0.163162036173295,-0.00113584782513488,359.601143520799
600,0.126396678631484,0.126395771070475,-0.000478982850034718,359.7828759288
601,0.103095978678294,0.103095920828639,-0.000109215979591013,359.939303007386
602,0.0863323097247377,0.0863322317318041,0.000116045741481418,0.0770155836299855
603,0.0744333093996308,0.0744320890929108,0.000426217604228556,0.328087028901372
604,0.0743865691610452,0.0743832936534799,0.000698066480462765,0.53768913758448
605,0.0851274682905604,0.0851260307314671,0.000494721604225588,0.33297853306608
606,0.0908253712018855,0.0908252272862428,0.00016168600006765,0.101997164235452
607,0.092055326627308,0.0920552492786172,-0.000119334454428034,359.92572550927
608,0.0812709211662241,0.0812706839758651,-0.000196349946975514,359.861573684015
609,0.0705274591320646,0.0705273173040532,0.000141440865522404,0.114905175616699
610,0.067128170681158,0.0671254664422574,0.000602539548954741,0.514291338265818
611,0.0615200673730098,0.0615103074927118,0.00109579274121816,1.02060388313954
612,0.057533967744678,0.0575218633309058,0.00118012007280682,1.17531684988117
613,0.0557932757470114,0.0557809990924216,0.00117036696523473,1.20197291697247
614,0.0543973383989524,0.0543872125757315,0.00104953948584182,1.10553045895344
615,0.0488967199270547,0.048890100840183,0.000804524369777778,0.942761213104297
616,0.0393544870413519,0.039350417610637,0.000565936530367376,0.823969381976636
617,0.0289265369349617,0.0289194267175892,0.000641324703794012,1.27039783198913
618,0.0181421427935658,0.0181282648419428,0.000709477950688751,2.24121599375506
619,0.0121732385202509,0.0121466236101986,0.000804531505341052,3.78945037462691
620,0.0109360406108283,0.0108844149130901,0.00106136527236709,5.56944008067194
621,0.00999924983972848,0.00990861503002945,0.00134325929886396,7.72022616803504
622,0.0130606048627858,0.0129686335696279,0.00154723712421373,6.80357717506831
623,0.0185274650856143,0.0184587758605319,0.00159391224015095,4.93523917371452
624,0.0217410593012956,0.0216793719341951,0.00163660993559371,4.31715993830368
625,0.0240694621969589,0.0239951699375741,0.00188966402245847,4.5028552926446
626,0.035266761451897,0.0351866744601134,0.00237537444269639,3.86205141516084
627,0.054101541090986,0.0540395233093651,0.00258972371426621,2.7436734540615
628,0.0732726870752139,0.0732491353583927,0.00185764379526591,1.45274533640073
629,0.0970212360825079,0.0970171253539309,0.000893106397572974,0.527430406095179
630,0.104117416154841,0.104116209740701,0.000501214515796865,0.275819246807318
631,0.104837927290798,0.104836898131866,0.000464530644080444,0.253875034930063
632,0.102255291745035,0.102253412458051,0.000619943986145637,0.347369714928366
633,0.0930905325334015,0.0930897565423042,0.000380097680612568,0.233944879486849
634,0.0773709969138606,0.0773700808886385,0.000376492669455553,0.278806361157789
635,0.0599520293313884,0.0599476387666405,0.000725553069065427,0.693423458371567
636,0.049042186982969,0.0490321682103682,0.000991254085817548,1.15815682087728
637,0.0295077831440325,0.0294978917327924,0.000763969499197198,1.48357873713615
638,0.0106475320103362,0.0106217280622617,0.000740831210531419,3.9897343504004
639,0.00713435266101792,0.0070701808323062,0.000954741268754805,7.69057161967176
640,0.00868854858683513,0.0086033710585651,0.00121362390156064,8.02937917031583
641,0.0119537888344843,0.0118576693596314,0.00151285982731354,7.27079626894692
642,0.0130952133943755,0.0129904200746246,0.00165336025385357,7.25334245471917
643,0.017847209771359,0.017771704061193,0.00163994859195905,5.27224515643352
644,0.0210445681621723,0.020959865039927,0.0018862414056434,5.14236744488515
645,0.0245691174271845,0.0244808891558361,0.0020802877902937,4.85709710834174
646,0.0294984304911413,0.0294274938279458,0.00204450689578346,3.97429978334259
647,0.0310922881276964,0.0310345558667823,0.00189386461164944,3.49210902533208
648,0.030496342941541,0.0304508646149008,0.00166486546395103,3.1294640925524
649,0.0286708234588159,0.0286433755735557,0.00125425418429446,2.50730198977962
650,0.0251456184692741,0.0251288863694529,0.000917168486932629,2.09028631680776
651,0.0162927194835079,0.0162703194342206,0.000854057185850184,3.00479672430186
652,0.00239096921172235,-0.00219814259562611,0.000940692776999121,156.83154823929
653,0.0276809967421101,-0.0276728441658794,0.000671771097669982,178.609391556888
654,0.0433930001685726,-0.0433923342545632,0.000240398772875345,179.682577708591
655,0.0433361988689478,-0.04333589045112,0.000163496842518125,179.783836572948
656,0.0412079701133496,-0.041201088408493,0.000753070261172385,178.952868836637
657,0.0393853315307625,-0.0393657304838536,0.00124241831147177,178.192293063314
658,0.040279666635315,-0.0402631447229301,0.00115356892836681,178.358882412008
659,0.0469648857779974,-0.0469607962168807,0.000619769970987674,179.243876914391
660,0.0535539875103558,-0.0535539559264527,5.81625903095713e-05,179.937773604538
661,0.0630745709981697,-0.0630745092159115,8.82823597853847e-05,179.919805902876
662,0.0574816385486905,-0.0574806433040189,0.000338253748621019,179.662838002833
663,0.0481143176895515,-0.0481099551147294,0.000647908627671797,179.228430253708
664,0.0377462375971566,-0.037727863912539,0.00117759812242232,178.212209839726
665,0.0305728485882608,-0.0305369901071608,0.00148030604804765,177.224711860606
666,0.0224299231872571,-0.0223619952936791,0.00174431094467907,175.539767735622
667,0.0145591392922348,-0.0144111935688978,0.00207027458334724,171.824968420069
668,0.0199884709738997,-0.0198679757048464,0.00219146372684183,173.705644730926
669,0.0268437409630243,-0.026805133379487,0.00143918497694395,176.926703328074
670,0.0244801735660377,-0.024473442350384,0.000574036014340777,178.656347117697
671,0.0261779681370258,-0.026177906520661,-5.67976995085255e-05,180.124313354043
672,0.0348753516707338,-0.0348736377335569,-0.000345753360056831,180.568038223646
673,0.0429380708302509,-0.0429366141834041,-0.000353679359223051,180.471948630835
674,0.0439686661605087,-0.0439655923326268,-0.000519898812782948,180.677498421535
675,0.0436683218657228,-0.0436667192135178,-0.000374122568362981,180.490880013457
676,0.0408853492679347,-0.0408853491414998,-3.21538067426834e-06,180.004505959852
677,0.0391040782280347,-0.0391038552201238,0.000132064332241185,179.806497337651
678,0.040065774794127,-0.0400651898076587,0.000216507574880625,179.690383358093
679,0.035017578772718,-0.0350134136696913,0.000540079900184382,179.116285965658
680,0.0255793872718379,-0.0255726020318828,0.000589133704350711,178.680270976981
681,0.0181395203790572,-0.0181359179291382,0.000361497510077153,178.858092582458
682,0.023577171494563,-0.0235760491402207,0.000230049172854418,179.440939900562
683,0.0327434340650369,-0.0327428148700395,0.000201367221118846,179.647637306257
684,0.0373853337689588,-0.0373845061559065,0.000248757905279308,179.618757362043
685,0.0411604089988745,-0.0411601889837432,0.000134580002874412,179.81266269947
686,0.0406506198863811,-0.0406506111917436,2.65873039203489e-05,179.962526022576
687,0.0359713488537303,-0.0359705869349516,0.00023412371057451,179.627081117646
688,0.0254296164233943,-0.0254234276978095,0.000560995129404661,178.735912471257
689,0.0146666336556138,-0.0146504138147848,0.000689578018461147,177.305142941712
690,0.00981379944998988,-0.00979669590460844,0.000579145057174631,176.616819200157
691,0.0082340498032685,-0.00821465963621284,0.000564750585552206,176.067154157563
692,0.00692904422200693,-0.00689671563461238,0.00066855612017298,174.463142727641
693,0.0112192431385517,-0.011207252729902,0.000518558434550052,177.350819625715
694,0.0124096869489105,-0.0124094819628326,7.13273025733647e-05,179.670678565829
695,0.0129026998946229,-0.0129018152615622,-0.000151087812952812,180.670936465535
696,0.015414889833487,-0.0154117832057364,-0.000309462433786411,181.150321720653
697,0.0209870067430148,-0.0209832187953705,-0.000398724236736304,181.088606430584
698,0.0267566445320867,-0.0267544201463583,-0.000345006157305996,180.738805065591
699,0.025280232023252,-0.0252753685328655,-0.000495859533826856,181.123901099651
700,0.0196344781308974,-0.0196229652620571,-0.000672284014972319,181.962189515458
701,0.0144829605651573,-0.0144728521073794,-0.000541016275009814,182.140802828756
702,0.0199098159901018,-0.0199058913616549,-0.000395299706181079,181.137654568392
703,0.0258170323480376,-0.0258155809182606,-0.000273753744011457,180.607553489798
704,0.0273720054932882,-0.0273718242352471,-9.96130480365816e-05,180.20851303119
705,0.0285213814156999,-0.0285212866267789,-7.35323939364985e-05,180.147717266424
706,0.0291330568439399,-0.0291325692567614,-0.000168551393453345,180.331490698164
707,0.0274574402208067,-0.0274560223386245,-0.00027903551767743,180.582276882679
708,0.0268550121021885,-0.0268495657629534,-0.000540826542927382,181.153943747701
709,0.02798844047328,-0.0279785864040287,-0.000742632451917145,181.520438394936
710,0.0263757945019115,-0.0263724441117161,-0.000420389321318943,180.913244671341
711,0.0226310557328677,-0.0226275311546299,-0.00039939633249973,181.011217175448
712,0.0173492143941152,-0.0173458463990178,-0.000341837380426834,181.128990986475
713,0.0110505621221074,-0.0110397534386613,-0.00048863813617059,182.53435383714
714,0.00208213038713859,-0.00204952366837526,-0.000367041798458315,190.153262538188
715,0.00470124560209886,0.00470098746375414,-4.92653720202741e-05,359.399574113689
716,0.00882024516934216,0.00881558423125207,0.000286704567461944,1.86274366681679
717,0.0121553310380772,0.0121276426466637,0.000819973463026352,3.86799203687464
718,0.0126139349309992,0.0125718326822495,0.00102974630516744,4.68258699819771
719,0.0129373959093278,0.0128842840858758,0.00117108347658817,5.1934803105226
720,0.0195416768059132,0.019478564192518,0.00156928945217927,4.60608293043035
721,0.024147338517525,0.0240720982511318,0.00190474231007777,4.52419160243324
722,0.0267594510637366,0.0266754243967751,0.00211895126995654,4.54172994552014
723,0.0298211945200968,0.0297310785818204,0.00231659426034581,4.45538607178427
724,0.034180886331921,0.034089559082046,0.00249698859176306,4.18931393356083
725,0.046583161141336,0.0465174729768223,0.00247297589359266,3.04311078196256
726,0.0592170697018543,0.0591777655494153,0.00215717608291686,2.08764868200856
727,0.0690876757105237,0.0690687612636127,0.00161652485058162,1.34073847074583
728,0.0781672652147135,0.0781504590025526,0.00162083584538917,1.18814070202989
729,0.083690286149851,0.0836738780581423,0.00165714409605064,1.13458290854236
730,0.0787930009978266,0.0787861352379947,0.00104014446300738,0.75638214201242
731,0.0756624465011957,0.0756605546114925,0.000535057405955592,0.405178369113529
732,0.0797677071541898,0.079764919736943,0.000666846305847942,0.478989873488153
733,0.0739926027009388,0.0739888258301176,0.000747600655097463,0.578910452673793
734,0.0740772751411732,0.0740768445818083,0.000252565127648132,0.195349300785483
735,0.0747757934839574,0.0747745263969677,0.000435308240935954,0.333549999404008
736,0.0711241570033751,0.0711231089928508,0.000386104431226663,0.311037261452791
737,0.0628594644181995,0.0628582246105696,0.000394798366343071,0.359857168328843
738,0.052459644841366,0.0524593632733356,0.000171877393707278,0.187722713369979
739,0.0456622101125684,0.0456610124424004,0.000330719064004155,0.414981495548508
740,0.042437963631023,0.0424280978423158,0.000915024934582692,1.23547704609065
741,0.0446317190314623,0.0446038155346682,0.00157796814057904,2.02613214995762
742,0.0508465136327328,0.0508096920874363,0.0019347192518795,2.18064142275255
743,0.0551504461801929,0.0551181894615172,0.00188597570468044,1.95972159512672
744,0.0561094900806858,0.0560847914893819,0.00166464431850819,1.70008835778767
745,0.055857275060282,0.0558359943393733,0.0015417241301455,1.58162934773853
746,0.0516634671206334,0.0516424802127335,0.00147243757157797,1.63318276166797
747,0.0461174753069463,0.0460929645247138,0.00150337952968533,1.86811105723438
748,0.0411888323165765,0.041155202767242,0.00166408917737485,2.31546364987322
749,0.0428714135806044,0.0428332538394727,0.00180844350824861,2.41762343810584
750,0.0485162280150828,0.0484799467276116,0.00187593872486518,2.21596312463795
751,0.0518123791911614,0.0517743636801978,0.00198441501690408,2.1949661965142
752,0.048645587299867,0.0486149881268914,0.00172513569645636,2.03232667181259
753,0.0415898877411582,0.0415669699061387,0.0013804981507793,1.90217511373605
754,0.0331181518977852,0.0330935537745263,0.00127619892544559,2.20842398044332
755,0.0234380103780779,0.0233927089504679,0.00145653645391711,3.5628962755088
756,0.0154855087639773,0.0153869491004158,0.00174435634559834,6.46777808449344
757,0.00505646301909476,0.00468929089782389,0.00189165777535443,21.9691254198804
758,0.00265900651052677,-0.00211496229030354,0.0016115986267113,142.692644558464
759,0.00561722093837568,-0.00544157443928131,0.0013937139922834,165.63403369209
760,0.00970605074370285,-0.00962217910084361,0.0012732204799732,172.462329350401
