"I_Value","J_Value","TP_Base","TP_25IC","Conc_Change","Percent_Change"
57,86,5.96223480897606e-06,7.42213796911528e-06,1.45990316013922e-06,24.4858380609458
57,87,5.97515054323594e-06,7.44348608350265e-06,1.46833554026671e-06,24.5740342379977
57,88,5.99605027673533e-06,7.47149078961229e-06,1.47544051287696e-06,24.6068736048072
57,89,6.02182763032033e-06,7.5040197771159e-06,1.48219214679557e-06,24.6136594699693
57,90,6.05214654569863e-06,7.54124948798562e-06,1.48910294228699e-06,24.6045420586407
57,91,6.08677555646864e-06,7.58242049414548e-06,1.49564493767684e-06,24.5720402173753
57,92,6.12285293755122e-06,7.62463878345443e-06,1.50178584590321e-06,24.5275504935423
57,93,6.16282250121003e-06,7.67154688219307e-06,1.50872438098304e-06,24.481061732458
57,94,6.19960337644443e-06,7.71568738855422e-06,1.51608401210979e-06,24.4545323313777
57,95,6.23288860879256e-06,7.75757234805496e-06,1.5246837392624e-06,24.4619122041034
57,96,6.25885240879143e-06,7.79265519668115e-06,1.53380278788973e-06,24.5061344749924
57,97,6.2796384554531e-06,7.82330880610971e-06,1.54367035065661e-06,24.5821532817088
57,98,6.28708812655532e-06,7.83709674578859e-06,1.55000861923327e-06,24.6538395523098
57,99,6.30602244200418e-06,7.86297187005403e-06,1.55694942804985e-06,24.6898808618102
57,100,6.32761611996102e-06,7.88946908869548e-06,1.56185296873446e-06,24.6831182411249
57,101,6.36432469036663e-06,7.93172057456104e-06,1.56739588419441e-06,24.627842865511
57,102,6.49647745376569e-06,8.08137519925367e-06,1.58489774548798e-06,24.3962633098848
57,103,7.05811316947802e-06,8.7020580394892e-06,1.64394487001118e-06,23.2915629225135
57,104,7.85450538387522e-06,9.52413847699063e-06,1.66963309311541e-06,21.2570112504226
57,105,9.50218691286864e-06,1.11746021502768e-05,1.67241523740813e-06,17.6003193027408
58,48,6.23016876488691e-06,7.28861459720065e-06,1.05844583231374e-06,16.9890394988835
58,49,6.20291802988504e-06,7.27485530660488e-06,1.07193727671984e-06,17.2811775289525
58,50,6.20726586930687e-06,7.2926159191411e-06,1.08535004983423e-06,17.4851548602256
58,51,6.21309754933463e-06,7.30362262402195e-06,1.09052507468732e-06,17.5520352936372
58,52,6.23536379862344e-06,7.3346791396034e-06,1.09931534097996e-06,17.6303320300677
58,53,6.17978139416664e-06,7.27536371414317e-06,1.09558231997653e-06,17.7284963673747
58,54,6.19972252025036e-06,7.29160183254862e-06,1.09187931229826e-06,17.6117448600614
58,55,6.20477976553957e-06,7.29243765817955e-06,1.08765789263998e-06,17.5293553315248
58,56,6.22371317149373e-06,7.31692625777214e-06,1.09321308627841e-06,17.5652870907615
58,57,6.20717264609993e-06,7.30299370843568e-06,1.09582106233574e-06,17.6541096053493
58,58,6.20160790276714e-06,7.29816065359046e-06,1.09655275082332e-06,17.6817491208053
58,59,6.20775244897231e-06,7.29416478861822e-06,1.0864123396459e-06,17.5008966381344
58,60,6.21028266323265e-06,7.2966167863342e-06,1.08633412310155e-06,17.4925068955892
58,61,6.19520415057195e-06,7.26894495528541e-06,1.07374080471345e-06,17.3318066461833
58,62,6.20544778939802e-06,7.25539211998694e-06,1.04994433058891e-06,16.9197190311187
58,63,6.16318629909074e-06,7.18118872100604e-06,1.0180024219153e-06,16.517469576824
58,64,6.1688347159361e-06,7.16495469532674e-06,9.96119979390642e-07,16.1476198546436
58,65,6.19719730821089e-06,7.17198190613999e-06,9.74784597929101e-07,15.7294426730221
58,66,6.23129426458036e-06,7.19224499334814e-06,9.60950728767784e-07,15.4213665406556
58,67,6.22883362666471e-06,7.17348530088202e-06,9.44651674217312e-07,15.1657875428459
58,68,6.24709446128691e-06,7.17958528184681e-06,9.32490820559906e-07,14.9267923886621
58,69,6.33408217254328e-06,7.27323958926718e-06,9.39157416723901e-07,14.8270481995785
58,70,6.2991102822707e-06,7.2276984610653e-06,9.28588178794598e-07,14.741576781219
58,71,6.30713475402445e-06,7.23063158147852e-06,9.23496827454073e-07,14.6420976159549
58,72,6.34578418612364e-06,7.26418829799513e-06,9.18404111871496e-07,14.4726653938181
58,73,6.32078081252985e-06,7.21351852916996e-06,8.92737716640113e-07,14.1238518328371
58,74,6.46055150355096e-06,7.35354979042313e-06,8.92998286872171e-07,13.8223228524894
58,75,6.48951618131832e-06,7.41018493499723e-06,9.2066875367891e-07,14.1870168430935
58,76,6.47636079520453e-06,7.41320127417566e-06,9.36840478971135e-07,14.4655387276266
58,77,6.42402483208571e-06,7.40880022931378e-06,9.84775397228077e-07,15.3295702144468
58,78,6.31554621577379e-06,7.38130211175303e-06,1.06575589597924e-06,16.8751183122909
58,79,6.18566446064506e-06,7.35771891413606e-06,1.172054453491e-06,18.9479151503924
58,80,6.08554000791628e-06,7.35310231902986e-06,1.26756231111358e-06,20.8290851668823
58,81,6.02145155426115e-06,7.3595851972641e-06,1.33813364300295e-06,22.2227752053573
58,82,5.98489168623928e-06,7.37117488824879e-06,1.38628320200951e-06,23.1630457940769
58,83,5.96212748860125e-06,7.37921254767571e-06,1.41708505907445e-06,23.7681106582125
58,84,5.95017763771466e-06,7.38771268515848e-06,1.43753504744382e-06,24.1595316135124
58,85,5.9454291658767e-06,7.3958290158771e-06,1.45039985000039e-06,24.3952086474235
58,86,5.94708990320214e-06,7.40618452255148e-06,1.45909461934934e-06,24.5345983178043
58,87,5.95816754866973e-06,7.42435759093496e-06,1.46619004226523e-06,24.6080700196586
58,88,5.9777194110211e-06,7.44992075851769e-06,1.47220134749659e-06,24.6281440507613
58,89,6.00433531872113e-06,7.48311867937446e-06,1.47878336065332e-06,24.6285938768705
58,90,6.0355832829373e-06,7.52118467062246e-06,1.48560138768516e-06,24.6140483536196
58,91,6.07008405495435e-06,7.56253530198592e-06,1.49245124703157e-06,24.586994735492
58,92,6.10701590630924e-06,7.60568082114332e-06,1.49866491483408e-06,24.5400525858429
58,93,6.14659984421451e-06,7.6517098932527e-06,1.50511004903819e-06,24.4868722087852
58,94,6.18801004748093e-06,7.70061069488293e-06,1.512600647402e-06,24.4440560987415
58,95,6.22155630480847e-06,7.74184900365071e-06,1.52029269884224e-06,24.4358907057909
58,96,6.2503722801921e-06,7.77950481278822e-06,1.52913253259612e-06,24.4646632880102
58,97,6.27525059826439e-06,7.81442122388398e-06,1.53917062561959e-06,24.5276360125808
58,98,6.29053101874888e-06,7.83849918661872e-06,1.54796816786984e-06,24.6079093045743
58,99,6.31605689704884e-06,7.87290537118679e-06,1.55684847413795e-06,24.6490571493329
58,100,6.35606011201162e-06,7.92180162534351e-06,1.56574151333189e-06,24.6338374046048
58,101,6.41617089058855e-06,7.99066856416175e-06,1.57449767357321e-06,24.5395220984954
58,102,6.60958130538347e-06,8.2052756624762e-06,1.59569435709273e-06,24.1421397720464
58,103,7.10509675627691e-06,8.74500801728573e-06,1.63991126100882e-06,23.0807731022109
58,104,7.89738442108501e-06,9.59566204983275e-06,1.69827762874775e-06,21.5043049470096
59,48,6.25591746938881e-06,7.30316605768166e-06,1.04724858829286e-06,16.7401279415404
59,49,6.2231624724518e-06,7.28433724361821e-06,1.06117477116641e-06,17.0520177781623
59,50,6.20627361058723e-06,7.27768428987474e-06,1.07141067928751e-06,17.263349096627
59,51,6.23493588136625e-06,7.3175219768018e-06,1.08258609543554e-06,17.3632274017599
59,52,6.20019318375853e-06,7.28041004549596e-06,1.08021686173743e-06,17.4223097526552
59,53,6.20345463175909e-06,7.28936447558226e-06,1.08590984382317e-06,17.5049211815586
59,54,6.21863773631048e-06,7.30334750187467e-06,1.08470976556418e-06,17.4428839813355
59,55,6.21002163825324e-06,7.28892291590455e-06,1.07890127765131e-06,17.3735510196191
59,56,6.20603077550186e-06,7.28085160517367e-06,1.07482082967181e-06,17.3189735686557
59,57,6.23794494458707e-06,7.29894236428663e-06,1.06099741969956e-06,17.0087653726446
59,58,6.23849246039754e-06,7.28754685042077e-06,1.04905439002323e-06,16.8158316561687
59,59,6.24978792984621e-06,7.28670647731633e-06,1.03691854747012e-06,16.5912597212821
59,60,6.24584799879813e-06,7.27172164260992e-06,1.02587364381179e-06,16.424889686864
59,61,6.23421283307835e-06,7.24465962775867e-06,1.01044679468032e-06,16.2080894851544
59,62,6.2395483837463e-06,7.22582944945316e-06,9.86281065706862e-07,15.8069303264972
59,63,6.24751828581793e-06,7.21448486729059e-06,9.66966581472661e-07,15.477611064664
59,64,6.25156781097758e-06,7.2044858825393e-06,9.52918071561726e-07,15.242865475896
59,65,6.26252676738659e-06,7.20342723070644e-06,9.40900463319849e-07,15.0242944783851
59,66,6.2755125327385e-06,7.20887828720151e-06,9.33365754463011e-07,14.8731398366869
59,67,6.27899999017245e-06,7.20468551662634e-06,9.2568552645389e-07,14.7425629543354
59,68,6.28026646154467e-06,7.19302715879166e-06,9.12760697246995e-07,14.5337893357871
59,69,6.32158980806707e-06,7.23347238817951e-06,9.11882580112433e-07,14.4248932277885
59,70,6.34862544757198e-06,7.25976133253425e-06,9.11135884962277e-07,14.3517032542964
59,71,6.37584935248015e-06,7.28422674001195e-06,9.083773875318e-07,14.2471588852464
59,72,6.43990779281012e-06,7.34411469238694e-06,9.0420689957682e-07,14.0406808399699
59,73,6.39722202322446e-06,7.28070244804258e-06,8.83480424818117e-07,13.8103761540671
59,74,6.49918547424022e-06,7.36954507374321e-06,8.7035959950299e-07,13.3918258365251
59,75,6.53646566206589e-06,7.4226340984751e-06,8.86168436409207e-07,13.5573027110362
59,76,6.5455255935376e-06,7.43730652175145e-06,8.91780928213848e-07,13.6242829620024
59,77,6.50137371849269e-06,7.43389773560921e-06,9.32524017116521e-07,14.3434919679209
59,78,6.3845977820165e-06,7.40058749215677e-06,1.01598971014027e-06,15.9131357186198
59,79,6.22858988208463e-06,7.36355877961614e-06,1.13496889753151e-06,18.2219237262038
59,80,6.10043161941576e-06,7.34713739802828e-06,1.24670577861252e-06,20.4363536285637
59,81,6.01897318119882e-06,7.34756940801162e-06,1.32859622681281e-06,22.0734697898784
59,82,5.97259668211336e-06,7.354738045251e-06,1.38214136313763e-06,23.141381156321
59,83,5.94436687606503e-06,7.35999219614314e-06,1.41562532007811e-06,23.8145684745354
59,84,5.9311914810678e-06,7.36749643692747e-06,1.43630495585967e-06,24.2161285880639
59,85,5.92750848227297e-06,7.37653363103163e-06,1.44902514875866e-06,24.4457709861095
59,86,5.92984133618302e-06,7.38685457690735e-06,1.45701324072434e-06,24.5708638413958
59,87,5.94022912991932e-06,7.403114977933e-06,1.46288584801368e-06,24.6267579249684
59,88,5.95960364080383e-06,7.42839893064229e-06,1.46879528983845e-06,24.645855301215
59,89,5.9868498283322e-06,7.462234407285e-06,1.4753845789528e-06,24.6437545830978
59,90,6.01940428168746e-06,7.50176377550815e-06,1.4823594938207e-06,24.626348795518
59,91,6.054669029254e-06,7.54417897042003e-06,1.48950994116603e-06,24.6010134322661
59,92,6.0921183830942e-06,7.58784381105215e-06,1.49572542795795e-06,24.5518116015051
59,93,6.13225802226225e-06,7.63410571380518e-06,1.50184769154293e-06,24.4909409566704
59,94,6.17538717051502e-06,7.684282536502e-06,1.50889536598697e-06,24.4340204803893
59,95,6.21366052655503e-06,7.7304002843448e-06,1.51673975778976e-06,24.4097621894171
59,96,6.24841504759388e-06,7.77440072852187e-06,1.52598568092799e-06,24.4219641189746
59,97,6.27615781922941e-06,7.81215840106597e-06,1.53600058183656e-06,24.473581227203
59,98,6.29977284916095e-06,7.84656913310755e-06,1.54679628394661e-06,24.5532072502046
59,99,6.33422405371675e-06,7.89224031905178e-06,1.55801626533503e-06,24.5967975259862
59,100,6.39075688013691e-06,7.96112908574287e-06,1.57037220560596e-06,24.5725543164822
59,101,6.48210016152007e-06,8.06601565273013e-06,1.58391549121006e-06,24.435220865804
59,102,6.70020017423667e-06,8.30724093248136e-06,1.60704075824469e-06,23.9849663659904
59,103,7.37382742954651e-06,9.06231616681907e-06,1.68848873727256e-06,22.8984032160406
59,104,7.85944303061115e-06,9.55653194978368e-06,1.69708891917253e-06,21.5929921823044
60,48,6.27722783974605e-06,7.31373302187421e-06,1.03650518212817e-06,16.5121484927668
60,49,6.2426788645098e-06,7.29550129108247e-06,1.05282242657267e-06,16.8649140765204
60,50,6.21628169028554e-06,7.27864926375332e-06,1.06236757346778e-06,17.0900809583322
60,51,6.2460389926855e-06,7.32205808162689e-06,1.07601908894139e-06,17.2272233683056
60,52,6.2341364355234e-06,7.31046429791604e-06,1.07632786239265e-06,17.2650674800684
60,53,6.24685571892769e-06,7.32407033865456e-06,1.07721461972687e-06,17.2441091678004
60,54,6.23538880972774e-06,7.3055184657278e-06,1.07012965600006e-06,17.162196114067
60,55,6.23727055426571e-06,7.29625435269554e-06,1.05898379842984e-06,16.9783207128251
60,56,6.25611119176028e-06,7.31442059986875e-06,1.05830940810847e-06,16.9164098218448
60,57,6.22005654804525e-06,7.24899564374937e-06,1.02893909570412e-06,16.5422788001417
60,58,6.21056506133755e-06,7.2237226049765e-06,1.01315754363895e-06,16.3134518941945
60,59,6.20672835793812e-06,7.20293064659927e-06,9.96202288661152e-07,16.0503606926354
60,60,6.21534582023742e-06,7.20088428352028e-06,9.85538463282865e-07,15.8565346448449
60,61,6.22168226982467e-06,7.19118042979972e-06,9.69498159975046e-07,15.5825726536557
60,62,6.23766663920833e-06,7.19243189450935e-06,9.54765255301027e-07,15.3064488778484
60,63,6.25251550445682e-06,7.1938675318961e-06,9.41352027439279e-07,15.0555728613272
60,64,6.26628707323107e-06,7.19823310646461e-06,9.31946033233544e-07,14.872380124663
60,65,6.2851818256604e-06,7.2109469329007e-06,9.25765107240295e-07,14.729328966438
60,66,6.29835130894207e-06,7.21887226973195e-06,9.20520960789872e-07,14.6152685939091
60,67,6.30396925771493e-06,7.21882224752335e-06,9.14852989808423e-07,14.512332665468
60,68,6.30698878012481e-06,7.21076867193915e-06,9.03779891814338e-07,14.329816071061
60,69,6.35281821814715e-06,7.2527045631432e-06,8.99886344996048e-07,14.1651518128675
60,70,6.39347035757964e-06,7.28978602637653e-06,8.96315668796888e-07,14.0192355429361
60,71,6.41788346911198e-06,7.30730471332208e-06,8.89421244210098e-07,13.8584822939012
60,72,6.46948501525912e-06,7.34664263291052e-06,8.77157617651392e-07,13.5583839452831
60,73,6.38065512248431e-06,7.23850234862766e-06,8.57847226143349e-07,13.4445007554231
60,74,6.53311644782661e-06,7.37997152100434e-06,8.46855073177721e-07,12.9624977595409
60,75,6.58271846987191e-06,7.43570626582368e-06,8.52987795951776e-07,12.9579868842298
60,76,6.61878721075482e-06,7.46545538277132e-06,8.46668172016507e-07,12.7918929111479
60,77,6.5894619183382e-06,7.46440264265402e-06,8.7494072431582e-07,13.2778781508836
60,78,6.47033903078409e-06,7.42941438147682e-06,9.59075350692729e-07,14.8226444724104
60,79,6.29017131359433e-06,7.37929121896741e-06,1.08911990537308e-06,17.3146302552885
60,80,6.12810845268541e-06,7.34523518985952e-06,1.21712673717411e-06,19.8613772352667
60,81,6.02256341153407e-06,7.33697197574656e-06,1.3144085642125e-06,21.8247359869258
60,82,5.96301424593548e-06,7.33892420612392e-06,1.37590996018844e-06,23.0740679703438
60,83,5.92870901527931e-06,7.34130571800051e-06,1.4125967027212e-06,23.8263793868226
60,84,5.91244770475896e-06,7.34617697162321e-06,1.43372926686425e-06,24.2493352746314
60,85,5.90848640058539e-06,7.35476123736589e-06,1.4462748367805e-06,24.4779244416508
60,86,5.91164143770584e-06,7.36530682843295e-06,1.45366539072711e-06,24.5898775500031
60,87,5.92240985497483e-06,7.38196058591711e-06,1.45955073094228e-06,24.6445411020694
60,88,5.94054790781229e-06,7.40566656531882e-06,1.46511865750654e-06,24.6630223380539
60,89,5.96707059230539e-06,7.4385366133356e-06,1.47146602103021e-06,24.6597722997895
60,90,6.0007014326402e-06,7.4793433668674e-06,1.4786419342272e-06,24.6411515524548
60,91,6.03708213020582e-06,7.52310688767466e-06,1.48602475746884e-06,24.6149501600068
60,92,6.07548054176732e-06,7.56792451284127e-06,1.49244397107395e-06,24.5650358159128
60,93,6.11745917922235e-06,7.61620003686403e-06,1.49874085764168e-06,24.4994010378047
60,94,6.16345414528041e-06,7.66930043027969e-06,1.50584628499928e-06,24.4318567073686
60,95,6.20914124738192e-06,7.72329258325044e-06,1.51415133586852e-06,24.3858413835723
60,96,6.25040684099076e-06,7.77424520492787e-06,1.5238383639371e-06,24.3798268289294
60,97,6.28699035587488e-06,7.82193728809943e-06,1.53494693222456e-06,24.4146538381473
60,98,6.31812781648478e-06,7.86541386332829e-06,1.54728604684351e-06,24.4896287600648
60,99,6.36065396975027e-06,7.92118680692511e-06,1.56053283717483e-06,24.5341570944803
60,100,6.43595330984681e-06,8.01252099336125e-06,1.57656768351444e-06,24.4962573159495
60,101,6.58990802548942e-06,8.18982061900897e-06,1.59991259351955e-06,24.2782234187665
60,102,6.9497596086876e-06,8.59562260302482e-06,1.64586299433722e-06,23.6823010723968
60,103,7.28743498257245e-06,8.96538949746173e-06,1.67795451488928e-06,23.0253102621434
60,104,7.8070424933685e-06,9.50930098042591e-06,1.70225848705741e-06,21.8041401529881
61,48,6.29603664492606e-06,7.32184116714052e-06,1.02580452221446e-06,16.2928613676534
61,49,6.25906250206754e-06,7.30376132196398e-06,1.04469881989644e-06,16.6909791929917
61,50,6.23061896476429e-06,7.28606983102509e-06,1.0554508662608e-06,16.9397434224374
61,51,6.21740400674753e-06,7.28236864233622e-06,1.06496463558869e-06,17.1287668363344
61,52,6.23592359261238e-06,7.30666261006263e-06,1.07073901745025e-06,17.1704961029148
61,53,6.25341772320098e-06,7.32615944798454e-06,1.07274172478355e-06,17.1544869104705
61,54,6.23848791292403e-06,7.30456486053299e-06,1.06607694760896e-06,17.0887074318187
61,55,6.22658762949868e-06,7.28193981558434e-06,1.05535218608566e-06,16.9491260523804
61,56,6.22488460066961e-06,7.27444876247318e-06,1.04956416180357e-06,16.8607810286262
61,57,6.24522635916946e-06,7.28331087884726e-06,1.0380845196778e-06,16.6220479447257
61,58,6.21578101345222e-06,7.2341354098171e-06,1.01835439636488e-06,16.3833699121793
61,59,6.21266508460394e-06,7.21396963854204e-06,1.0013045539381e-06,16.1171500523906
61,60,6.22119296167511e-06,7.20936122888816e-06,9.88168267213041e-07,15.8839031886734
61,61,6.22200832367525e-06,7.19334229870583e-06,9.71333975030575e-07,15.6112612600431
61,62,6.23532287136186e-06,7.19156287232181e-06,9.56240000959951e-07,15.3358538232536
61,63,6.25063557890826e-06,7.19480794941774e-06,9.44172370509477e-07,15.1052218384868
61,64,6.27420877208351e-06,7.20977413948276e-06,9.35565367399249e-07,14.9112884410534
61,65,6.29529768048087e-06,7.22396271157777e-06,9.28665031096898e-07,14.7517254660777
61,66,6.30098656984046e-06,7.22230379324174e-06,9.21317223401275e-07,14.6217931619017
61,67,6.29975420451956e-06,7.21303558748332e-06,9.1328138296376e-07,14.4970954947505
61,68,6.34370098850923e-06,7.24622759662452e-06,9.02526608115295e-07,14.2271303415798
61,69,6.40551525066257e-06,7.29516614228487e-06,8.89650891622296e-07,13.8888263755249
61,70,6.46420676275739e-06,7.3417363637418e-06,8.77529600984417e-07,13.5752093519066
61,71,6.49442154099233e-06,7.36031188353081e-06,8.65890342538478e-07,13.3328324481717
61,72,6.55848816677462e-06,7.40182213121443e-06,8.43333964439807e-07,12.8586641157965
61,73,6.56674637866672e-06,7.39435972718638e-06,8.27613348519662e-07,12.6030959747176
61,74,6.57984128338285e-06,7.40219502404216e-06,8.2235374065931e-07,12.4980786806535
61,75,6.63396622258006e-06,7.45434181226301e-06,8.20375589682953e-07,12.3662913279636
61,76,6.69813653075835e-06,7.49783384890179e-06,7.99697318143444e-07,11.9391014869759
61,77,6.68918301016674e-06,7.50157323636813e-06,8.12390226201387e-07,12.1448348021971
61,78,6.57326154396287e-06,7.4633639997046e-06,8.90102455741726e-07,13.5412602980818
61,79,6.37207313047838e-06,7.40481391403591e-06,1.03274078355753e-06,16.2072964702462
61,80,6.17306386629934e-06,7.34883860786795e-06,1.1757747415686e-06,19.0468585298059
61,81,6.03548869548831e-06,7.32694843463833e-06,1.29145973915001e-06,21.3977658530852
61,82,5.95678602621774e-06,7.32169610273559e-06,1.36491007651784e-06,22.9135320709932
61,83,5.91416892348207e-06,7.3206756496802e-06,1.40650672619813e-06,23.7819843226599
61,84,5.89448472965159e-06,7.32397029423737e-06,1.42948556458578e-06,24.2512387451764
61,85,5.88839975534938e-06,7.33022488930146e-06,1.44182513395208e-06,24.4858568347408
61,86,5.89169758313801e-06,7.34132800062071e-06,1.44963041748269e-06,24.6046304486422
61,87,5.90170702707837e-06,7.35715730115771e-06,1.45545027407934e-06,24.6615134807845
61,88,5.91824209550396e-06,7.37888149160426e-06,1.46063939610031e-06,24.680291419811
61,89,5.94331459069508e-06,7.40989162295591e-06,1.46657703226083e-06,24.6760794819261
61,90,5.97724374529207e-06,7.45104762245319e-06,1.47380387716112e-06,24.6569144569677
61,91,6.01406554778805e-06,7.49499895391637e-06,1.48093340612832e-06,24.6244972616402
61,92,6.05389595875749e-06,7.54186839913018e-06,1.48797244037269e-06,24.5787580511721
61,93,6.09870767220855e-06,7.59351360102301e-06,1.49480592881446e-06,24.5102078859461
61,94,6.14947293797741e-06,7.65197910368443e-06,1.50250616570702e-06,24.4330885079267
61,95,6.20274931861786e-06,7.71416853240225e-06,1.51141921378439e-06,24.3669240226716
61,96,6.25432858214481e-06,7.7765726018697e-06,1.52224401972489e-06,24.3390477447999
61,97,6.30274234936223e-06,7.83766063250368e-06,1.53491828314145e-06,24.353181489273
61,98,6.3463558035437e-06,7.89559089753311e-06,1.54923509398941e-06,24.411412501082
61,99,6.39610061625717e-06,7.96064341557212e-06,1.56454279931495e-06,24.4608847355888
61,100,6.47998467684374e-06,8.0625104601495e-06,1.58252578330575e-06,24.4217519365581
61,101,6.64406479700119e-06,8.25190181785729e-06,1.6078370208561e-06,24.1995987393409
61,102,7.08691823092522e-06,8.75606292538578e-06,1.66914469446056e-06,23.5524757034292
61,103,7.45557508707861e-06,9.15120835998096e-06,1.69563327290234e-06,22.7431586845805
61,104,7.76672641222831e-06,9.4754941528663e-06,1.708767740638e-06,22.0011321365412
62,48,6.31313196208794e-06,7.32826765670325e-06,1.01513569461531e-06,16.0797477497932
62,49,6.27100143901771e-06,7.30857573216781e-06,1.0375742931501e-06,16.5455916928099
62,50,6.23544519839925e-06,7.28758323020884e-06,1.05213803180959e-06,16.8735029870793
62,51,6.20579248788999e-06,7.26585994925699e-06,1.060067461367e-06,17.0819031322046
62,52,6.23224286755431e-06,7.29884686734295e-06,1.06660399978864e-06,17.1142881055148
62,53,6.26884366283775e-06,7.33898014004808e-06,1.07013647721033e-06,17.0707156657006
62,54,6.21254548605066e-06,7.27192309568636e-06,1.0593776096357e-06,17.0522310382174
62,55,6.17714340478415e-06,7.21482501830906e-06,1.03768161352491e-06,16.7987295344517
62,56,6.19123829892487e-06,7.2206930781249e-06,1.02945477920002e-06,16.6276071037161
62,57,6.19328602624591e-06,7.20825255484669e-06,1.01496652860078e-06,16.3881746184425
62,58,6.23338200966828e-06,7.25313566363184e-06,1.01975365396356e-06,16.3595565357919
62,59,6.20337186774123e-06,7.20311163604492e-06,9.99739768303698e-07,16.1160702537042
62,60,6.18683498032624e-06,7.16604063200066e-06,9.7920565167442e-07,15.8272469653423
62,61,6.19842376181623e-06,7.16606473361026e-06,9.67640971794026e-07,15.6110812841633
62,62,6.20488845015643e-06,7.15905343895429e-06,9.54164988797856e-07,15.3776332397048
62,63,6.21628623775905e-06,7.16075783202541e-06,9.44471594266361e-07,15.1935023282782
62,64,6.22928200755268e-06,7.16471367923077e-06,9.35431671678089e-07,15.0166852382654
62,65,6.24752374278614e-06,7.17831744623254e-06,9.30793703446398e-07,14.89860209849
62,66,6.26208384346683e-06,7.18902265361976e-06,9.26938810152933e-07,14.802401777485
62,67,6.26972132522496e-06,7.19217041478259e-06,9.22449089557631e-07,14.7127606110074
62,68,6.2977214838611e-06,7.20982279744931e-06,9.12101313588209e-07,14.4830366970914
62,69,6.34549769529258e-06,7.24247456673766e-06,8.96976871445077e-07,14.1356425377083
62,70,6.41528731648577e-06,7.29227213014383e-06,8.76984813658055e-07,13.6702344009505
62,71,6.48555214866064e-06,7.33492379367817e-06,8.49371645017527e-07,13.096365976996
62,72,6.60852902001352e-06,7.41869189369027e-06,8.10162873676745e-07,12.2593525915255
62,73,6.67224230710417e-06,7.44899489291129e-06,7.76752585807117e-07,11.6415524205421
62,74,6.61971444060327e-06,7.41411167837214e-06,7.94397237768862e-07,12.00047592531
62,75,6.6900315687235e-06,7.48002867112518e-06,7.89997102401685e-07,11.8085706216245
62,76,6.78154719935264e-06,7.53684116716613e-06,7.55293967813486e-07,11.1374874436557
62,77,6.79673576087225e-06,7.55428072807263e-06,7.57544967200374e-07,11.1457175010605
62,78,6.6890584093926e-06,7.51429615775123e-06,8.25237748358632e-07,12.337128753426
62,79,6.47448905510828e-06,7.43666214475525e-06,9.62173089646967e-07,14.8609887430086
62,80,6.23930145593476e-06,7.35955018171808e-06,1.12024872578331e-06,17.9547139001874
62,81,6.06179401074769e-06,7.31952877686126e-06,1.25773476611357e-06,20.7485566794843
62,82,5.95670962866279e-06,7.30351212041569e-06,1.3468024917529e-06,22.6098395878202
62,83,5.90184299653629e-06,7.29858584236354e-06,1.39674284582725e-06,23.6662148865529
62,84,5.87652539252304e-06,7.29971316104638e-06,1.42318776852335e-06,24.2181846152513
62,85,5.86707392358221e-06,7.3035703280766e-06,1.43649640449439e-06,24.4840345154084
62,86,5.86742044106359e-06,7.31167665435351e-06,1.44425621328992e-06,24.6148410156903
62,87,5.87590557188378e-06,7.32599210095941e-06,1.45008652907563e-06,24.6785199546824
62,88,5.8914874898619e-06,7.34654304324067e-06,1.45505555337877e-06,24.6975921765537
62,89,5.91518983128481e-06,7.37586742616259e-06,1.46067759487778e-06,24.6936723341052
62,90,5.94726679992164e-06,7.41470512366504e-06,1.46743832374341e-06,24.674163327644
62,91,5.98318047195789e-06,7.45739998819772e-06,1.47421951623983e-06,24.6393957720185
62,92,6.02402315053041e-06,7.50561821405427e-06,1.48159506352386e-06,24.5947770534946
62,93,6.0722150010406e-06,7.56148529035272e-06,1.48927028931212e-06,24.5259808662391
62,94,6.12914573139278e-06,7.62720219427138e-06,1.49805646287859e-06,24.4415213559978
62,95,6.19167667537113e-06,7.69966118241427e-06,1.50798450704315e-06,24.3550266931979
62,96,6.25571556156501e-06,7.77603963797446e-06,1.52032407640945e-06,24.3029604119198
62,97,6.31876355328131e-06,7.85369866207475e-06,1.53493510879343e-06,24.2917003595798
62,98,6.3779061747482e-06,7.92961600382114e-06,1.55170982907293e-06,24.3294552562808
62,99,6.43612702333485e-06,8.0053650890477e-06,1.56923806571285e-06,24.3817137235393
62,100,6.52714652460418e-06,8.11639347375603e-06,1.58924694915186e-06,24.3482652513034
62,101,6.69332439429127e-06,8.30712997412775e-06,1.61380557983648e-06,24.110673333163
62,102,7.21235937817255e-06,8.89005150384037e-06,1.67769212566782e-06,23.2613495487368
62,103,7.59914655645844e-06,9.29335510591045e-06,1.69420854945201e-06,22.2947213462033
62,104,7.8909151852713e-06,9.61328441917431e-06,1.72236923390301e-06,21.8272430188818
63,48,6.33484251011396e-06,7.33403066988103e-06,9.99188159767073e-07,15.772896613796
63,49,6.29717624178738e-06,7.31784848539974e-06,1.02067224361235e-06,16.2084115867566
63,50,6.2090784922475e-06,7.24815527064493e-06,1.03907677839743e-06,16.7347985646307
63,51,6.21583558313432e-06,7.26115786164883e-06,1.0453222785145e-06,16.8170837940247
63,52,6.23199821347953e-06,7.28380246073357e-06,1.05180424725404e-06,16.8774799225557
63,53,6.2999788497109e-06,7.35538696972071e-06,1.05540812000982e-06,16.752566082952
